x1,x2,(E1=10.0865 E2=10.7422),(E1=10.7422 E2=10.0865)
3.0303,17.9808,3.44023e-05,3.44023e-05
3.0303,18.3848,1.89511e-05,1.89511e-05
3.0303,18.7889,8.92138e-06,8.92138e-06
3.0303,19.1929,3.33367e-06,3.33367e-06
3.0303,19.597,7.31689e-07,7.31689e-07
3.0303,20.001,0,0
3.43434,-19.999,1.71241e-12,1.71241e-12
3.43434,-19.595,2.70514e-07,2.70514e-07
3.43434,-19.1909,9.6456e-07,9.6456e-07
3.43434,-18.7869,1.80177e-06,1.80177e-06
3.43434,-18.3828,2.48408e-06,2.48408e-06
3.43434,-17.9788,2.83432e-06,2.83432e-06
3.43434,-17.5748,2.84834e-06,2.84834e-06
3.43434,-17.1707,2.64976e-06,2.64976e-06
3.43434,-16.7667,2.39886e-06,2.39886e-06
3.43434,-16.3626,2.21978e-06,2.21978e-06
3.43434,-15.9586,2.17406e-06,2.17406e-06
3.43434,-15.5546,2.26348e-06,2.26348e-06
3.43434,-15.1505,2.43342e-06,2.43342e-06
3.43434,-14.7465,2.57284e-06,2.57284e-06
3.43434,-14.3424,2.53591e-06,2.53591e-06
3.43434,-13.9384,2.20548e-06,2.20548e-06
3.43434,-13.5344,1.57884e-06,1.57884e-06
3.43434,-13.1303,8.16533e-07,8.16533e-07
3.43434,-12.7263,2.00611e-07,2.00611e-07
3.43434,-12.3222,4.60957e-09,4.60957e-09
3.43434,-11.9182,3.45766e-07,3.45766e-07
3.43434,-11.5142,1.11333e-06,1.11333e-06
3.43434,-11.1101,2.02233e-06,2.02233e-06
3.43434,-10.7061,2.75961e-06,2.75961e-06
3.43434,-10.302,3.1305e-06,3.1305e-06
3.43434,-9.89799,3.12203e-06,3.12203e-06
3.43434,-9.49395,2.86301e-06,2.86301e-06
3.43434,-9.08991,2.52852e-06,2.52852e-06
3.43434,-8.68587,2.25753e-06,2.25753e-06
3.43434,-8.28183,2.1201e-06,2.1201e-06
3.43434,-7.87779,2.12192e-06,2.12192e-06
3.43434,-7.47375,2.21422e-06,2.21422e-06
3.43434,-7.06971,2.29778e-06,2.29778e-06
3.43434,-6.66567,2.24058e-06,2.24058e-06
3.43434,-6.26163,1.93236e-06,1.93236e-06
3.43434,-5.85759,1.36394e-06,1.36394e-06
3.43434,-5.45355,6.78831e-07,6.78831e-07
3.43434,-5.04951,1.41692e-07,1.41692e-07
3.43434,-4.64546,8.29348e-08,8.29348e-08
3.43434,-4.24142,4.69918e-08,4.69918e-08
3.43434,-3.83738,1.70453e-07,1.70453e-07
3.43434,-3.43334,4.86216e-11,4.86216e-11
3.43434,-3.0293,1.72381e-07,1.72381e-07
3.43434,-2.62526,5.53354e-08,5.53354e-08
3.43434,-2.22122,8.45493e-08,8.45493e-08
3.43434,-1.81718,1.57596e-07,1.57596e-07
3.43434,-1.41314,5.70967e-09,5.70967e-09
3.43434,-1.0091,1.94327e-07,1.94327e-07
3.43434,-0.605061,2.72891e-08,2.72891e-08
3.43434,-0.20102,1.2378e-07,1.2378e-07
3.43434,0.20302,1.27794e-07,1.27794e-07
3.43434,0.607061,2.45387e-08,2.45387e-08
3.43434,1.0111,1.95463e-07,1.95463e-07
3.43434,1.41514,7.18046e-09,7.18046e-09
3.43434,1.81918,1.54912e-07,1.54912e-07
3.43434,2.22322,8.89048e-08,8.89048e-08
3.43434,2.62726,5.20309e-08,5.20309e-08
3.43434,3.0313,1.75477e-07,1.75477e-07
3.43434,3.43534,3.90263e-12,3.90263e-12
3.43434,3.83938,1.69741e-07,1.69741e-07
3.43434,4.24342,5.07062e-08,5.07062e-08
3.43434,4.64746,8.0023e-08,8.0023e-08
3.43434,5.05151,1.43491e-07,1.43491e-07
3.43434,5.45555,6.81982e-07,6.81982e-07
3.43434,5.85959,1.367e-06,1.367e-06
3.43434,6.26363,1.93432e-06,1.93432e-06
3.43434,6.66767,2.24122e-06,2.24122e-06
3.43434,7.07171,2.29758e-06,2.29758e-06
3.43434,7.47575,2.2139e-06,2.2139e-06
3.43434,7.87979,2.12206e-06,2.12206e-06
3.43434,8.28383,2.12098e-06,2.12098e-06
3.43434,8.68787,2.2591e-06,2.2591e-06
3.43434,9.09191,2.53048e-06,2.53048e-06
3.43434,9.49595,2.86475e-06,2.86475e-06
3.43434,9.89999,3.1227e-06,3.1227e-06
3.43434,10.304,3.12936e-06,3.12936e-06
3.43434,10.7081,2.75642e-06,2.75642e-06
3.43434,11.1121,2.01773e-06,2.01773e-06
3.43434,11.5162,1.10874e-06,1.10874e-06
3.43434,11.9202,3.42795e-07,3.42795e-07
3.43434,12.3242,4.26376e-09,4.26376e-09
3.43434,12.7283,2.02772e-07,2.02772e-07
3.43434,13.1323,8.20061e-07,8.20061e-07
3.43434,13.5364,1.58222e-06,1.58222e-06
3.43434,13.9404,2.20761e-06,2.20761e-06
3.43434,14.3444,2.53652e-06,2.53652e-06
3.43434,14.7485,2.57241e-06,2.57241e-06
3.43434,15.1525,2.43273e-06,2.43273e-06
3.43434,15.5566,2.26319e-06,2.26319e-06
3.43434,15.9606,2.17449e-06,2.17449e-06
3.43434,16.3646,2.22091e-06,2.22091e-06
3.43434,16.7687,2.4004e-06,2.4004e-06
3.43434,17.1727,2.65116e-06,2.65116e-06
3.43434,17.5768,2.84884e-06,2.84884e-06
3.43434,17.9808,2.83321e-06,2.83321e-06
3.43434,18.3848,2.48112e-06,2.48112e-06
3.43434,18.7889,1.79752e-06,1.79752e-06
3.43434,19.1929,9.60349e-07,9.60349e-07
3.43434,19.597,2.67904e-07,2.67904e-07
3.43434,20.001,0,0
3.83838,-19.999,1.82567e-12,1.82567e-12
3.83838,-19.595,3.27813e-07,3.27813e-07
3.83838,-19.1909,1.65334e-06,1.65334e-06
3.83838,-18.7869,5.02342e-06,5.02342e-06
3.83838,-18.3828,1.20143e-05,1.20143e-05
3.83838,-17.9788,2.40204e-05,2.40204e-05
3.83838,-17.5748,4.10578e-05,4.10578e-05
3.83838,-17.1707,6.0773e-05,6.0773e-05
3.83838,-16.7667,7.85655e-05,7.85655e-05
3.83838,-16.3626,8.917e-05,8.917e-05
3.83838,-15.9586,8.90262e-05,8.90262e-05
3.83838,-15.5546,7.80653e-05,7.80653e-05
3.83838,-15.1505,5.9785e-05,5.9785e-05
3.83838,-14.7465,3.95475e-05,3.95475e-05
3.83838,-14.3424,2.21591e-05,2.21591e-05
3.83838,-13.9384,1.01423e-05,1.01423e-05
3.83838,-13.5344,3.49808e-06,3.49808e-06
3.83838,-13.1303,7.00758e-07,7.00758e-07
3.83838,-12.7263,5.01522e-09,5.01522e-09
3.83838,-12.3222,2.69723e-07,2.69723e-07
3.83838,-11.9182,1.14796e-06,1.14796e-06
3.83838,-11.5142,2.99329e-06,2.99329e-06
3.83838,-11.1101,6.78393e-06,6.78393e-06
3.83838,-10.7061,1.39516e-05,1.39516e-05
3.83838,-10.302,2.5773e-05,2.5773e-05
3.83838,-9.89799,4.2289e-05,4.2289e-05
3.83838,-9.49395,6.13307e-05,6.13307e-05
3.83838,-9.08991,7.85303e-05,7.85303e-05
3.83838,-8.68587,8.87488e-05,8.87488e-05
3.83838,-8.28183,8.83742e-05,8.83742e-05
3.83838,-7.87779,7.71825e-05,7.71825e-05
3.83838,-7.47375,5.857e-05,5.857e-05
3.83838,-7.06971,3.79601e-05,3.79601e-05
3.83838,-6.66567,2.035e-05,2.035e-05
3.83838,-6.26163,8.44015e-06,8.44015e-06
3.83838,-5.85759,2.26165e-06,2.26165e-06
3.83838,-5.45355,1.55063e-07,1.55063e-07
3.83838,-5.04951,1.81383e-07,1.81383e-07
3.83838,-4.64546,1.06513e-07,1.06513e-07
3.83838,-4.24142,2.7613e-07,2.7613e-07
3.83838,-3.83738,1.00401e-11,1.00401e-11
3.83838,-3.43334,1.87159e-07,1.87159e-07
3.83838,-3.0293,5.45311e-08,5.45311e-08
3.83838,-2.62526,4.65574e-08,4.65574e-08
3.83838,-2.22122,8.83477e-08,8.83477e-08
3.83838,-1.81718,6.01465e-11,6.01465e-11
3.83838,-1.41314,4.21968e-08,4.21968e-08
3.83838,-1.0091,1.81031e-08,1.81031e-08
3.83838,-0.605061,1.29315e-09,1.29315e-09
3.83838,-0.20102,1.37702e-08,1.37702e-08
3.83838,0.20302,1.09465e-08,1.09465e-08
3.83838,0.607061,3.12234e-10,3.12234e-10
3.83838,1.0111,1.68333e-08,1.68333e-08
3.83838,1.41514,3.41648e-08,3.41648e-08
3.83838,1.81918,1.4297e-10,1.4297e-10
3.83838,2.22322,7.73701e-08,7.73701e-08
3.83838,2.62726,4.11995e-08,4.11995e-08
3.83838,3.0313,4.82785e-08,4.82785e-08
3.83838,3.43534,1.70775e-07,1.70775e-07
3.83838,3.83938,4.92792e-12,4.92792e-12
3.83838,4.24342,2.53041e-07,2.53041e-07
3.83838,4.64746,1.0341e-07,1.0341e-07
3.83838,5.05151,1.78812e-07,1.78812e-07
3.83838,5.45555,1.60699e-07,1.60699e-07
3.83838,5.85959,2.284e-06,2.284e-06
3.83838,6.26363,8.48822e-06,8.48822e-06
3.83838,6.66767,2.04273e-05,2.04273e-05
3.83838,7.07171,3.80584e-05,3.80584e-05
3.83838,7.47575,5.86684e-05,5.86684e-05
3.83838,7.87979,7.72533e-05,7.72533e-05
3.83838,8.28383,8.83954e-05,8.83954e-05
3.83838,8.68787,8.87141e-05,8.87141e-05
3.83838,9.09191,7.84525e-05,7.84525e-05
3.83838,9.49595,6.12348e-05,6.12348e-05
3.83838,9.89999,4.22002e-05,4.22002e-05
3.83838,10.304,2.57069e-05,2.57069e-05
3.83838,10.7081,1.3911e-05,1.3911e-05
3.83838,11.1121,6.76277e-06,6.76277e-06
3.83838,11.5162,2.98308e-06,2.98308e-06
3.83838,11.9202,1.14258e-06,1.14258e-06
3.83838,12.3242,2.66889e-07,2.66889e-07
3.83838,12.7283,6.04861e-09,6.04861e-09
3.83838,13.1323,7.10355e-07,7.10355e-07
3.83838,13.5364,3.52387e-06,3.52387e-06
3.83838,13.9404,1.01924e-05,1.01924e-05
3.83838,14.3444,2.22365e-05,2.22365e-05
3.83838,14.7485,3.96447e-05,3.96447e-05
3.83838,15.1525,5.98819e-05,5.98819e-05
3.83838,15.5566,7.81351e-05,7.81351e-05
3.83838,15.9606,8.90464e-05,8.90464e-05
3.83838,16.3646,8.91337e-05,8.91337e-05
3.83838,16.7687,7.84848e-05,7.84848e-05
3.83838,17.1727,6.06733e-05,6.06733e-05
3.83838,17.5768,4.09652e-05,4.09652e-05
3.83838,17.9808,2.39519e-05,2.39519e-05
3.83838,18.3848,1.19733e-05,1.19733e-05
3.83838,18.7889,5.00351e-06,5.00351e-06
3.83838,19.1929,1.64534e-06,1.64534e-06
3.83838,19.597,3.2501e-07,3.2501e-07
3.83838,20.001,0,0
4.24242,-19.999,5.42733e-12,5.42733e-12
4.24242,-19.595,8.93377e-07,8.93377e-07
4.24242,-19.1909,3.59365e-06,3.59365e-06
4.24242,-18.7869,8.1403e-06,8.1403e-06
4.24242,-18.3828,1.44569e-05,1.44569e-05
4.24242,-17.9788,2.21924e-05,2.21924e-05
4.24242,-17.5748,3.06061e-05,3.06061e-05
4.24242,-17.1707,3.858e-05,3.858e-05
4.24242,-16.7667,4.48035e-05,4.48035e-05
4.24242,-16.3626,4.81007e-05,4.81007e-05
4.24242,-15.9586,4.77828e-05,4.77828e-05
4.24242,-15.5546,4.38788e-05,4.38788e-05
4.24242,-15.1505,3.71362e-05,3.71362e-05
4.24242,-14.7465,2.87903e-05,2.87903e-05
4.24242,-14.3424,2.02025e-05,2.02025e-05
4.24242,-13.9384,1.25218e-05,1.25218e-05
4.24242,-13.5344,6.48916e-06,6.48916e-06
4.24242,-13.1303,2.42342e-06,2.42342e-06
4.24242,-12.7263,3.42421e-07,3.42421e-07
4.24242,-12.3222,1.32707e-07,1.32707e-07
4.24242,-11.9182,1.68585e-06,1.68585e-06
4.24242,-11.5142,4.9532e-06,4.9532e-06
4.24242,-11.1101,9.90597e-06,9.90597e-06
4.24242,-10.7061,1.64179e-05,1.64179e-05
4.24242,-10.302,2.41157e-05,2.41157e-05
4.24242,-9.89799,3.22701e-05,3.22701e-05
4.24242,-9.49395,3.98039e-05,3.98039e-05
4.24242,-9.08991,4.54667e-05,4.54667e-05
4.24242,-8.68587,4.81466e-05,4.81466e-05
4.24242,-8.28183,4.72145e-05,4.72145e-05
4.24242,-7.87779,4.27532e-05,4.27532e-05
4.24242,-7.47375,3.55617e-05,3.55617e-05
4.24242,-7.06971,2.6925e-05,2.6925e-05
4.24242,-6.66567,1.82472e-05,1.82472e-05
4.24242,-6.26163,1.07007e-05,1.07007e-05
4.24242,-5.85759,5.02039e-06,5.02039e-06
4.24242,-5.45355,1.48646e-06,1.48646e-06
4.24242,-5.04951,5.23367e-08,5.23367e-08
4.24242,-4.64546,2.79218e-07,2.79218e-07
4.24242,-4.24142,4.03395e-10,4.03395e-10
4.24242,-3.83738,2.52311e-07,2.52311e-07
4.24242,-3.43334,5.90116e-08,5.90116e-08
4.24242,-3.0293,1.44655e-07,1.44655e-07
4.24242,-2.62526,1.63289e-07,1.63289e-07
4.24242,-2.22122,3.76073e-08,3.76073e-08
4.24242,-1.81718,2.30822e-07,2.30822e-07
4.24242,-1.41314,3.63166e-10,3.63166e-10
4.24242,-1.0091,2.16468e-07,2.16468e-07
4.24242,-0.605061,4.89098e-08,4.89098e-08
4.24242,-0.20102,1.33903e-07,1.33903e-07
4.24242,0.20302,1.44194e-07,1.44194e-07
4.24242,0.607061,4.03256e-08,4.03256e-08
4.24242,1.0111,2.20369e-07,2.20369e-07
4.24242,1.41514,1.08642e-11,1.08642e-11
4.24242,1.81918,2.24694e-07,2.24694e-07
4.24242,2.22322,4.54935e-08,4.54935e-08
4.24242,2.62726,1.50894e-07,1.50894e-07
4.24242,3.0313,1.53932e-07,1.53932e-07
4.24242,3.43534,4.90638e-08,4.90638e-08
4.24242,3.83938,2.54189e-07,2.54189e-07
4.24242,4.24342,5.47203e-12,5.47203e-12
4.24242,4.64746,2.69973e-07,2.69973e-07
4.24242,5.05151,5.46252e-08,5.46252e-08
4.24242,5.45555,1.499e-06,1.499e-06
4.24242,5.85959,5.04392e-06,5.04392e-06
4.24242,6.26363,1.07346e-05,1.07346e-05
4.24242,6.66767,1.82887e-05,1.82887e-05
4.24242,7.07171,2.6969e-05,2.6969e-05
4.24242,7.47575,3.56014e-05,3.56014e-05
4.24242,7.87979,4.27817e-05,4.27817e-05
4.24242,8.28383,4.72266e-05,4.72266e-05
4.24242,8.68787,4.81404e-05,4.81404e-05
4.24242,9.09191,4.54441e-05,4.54441e-05
4.24242,9.49595,3.97698e-05,3.97698e-05
4.24242,9.89999,3.22306e-05,3.22306e-05
4.24242,10.304,2.40766e-05,2.40766e-05
4.24242,10.7081,1.63833e-05,1.63833e-05
4.24242,11.1121,9.87827e-06,9.87827e-06
4.24242,11.5162,4.93332e-06,4.93332e-06
4.24242,11.9202,1.67407e-06,1.67407e-06
4.24242,12.3242,1.29332e-07,1.29332e-07
4.24242,12.7283,3.48107e-07,3.48107e-07
4.24242,13.1323,2.43898e-06,2.43898e-06
4.24242,13.5364,6.515e-06,6.515e-06
4.24242,13.9404,1.2557e-05,1.2557e-05
4.24242,14.3444,2.02442e-05,2.02442e-05
4.24242,14.7485,2.88334e-05,2.88334e-05
4.24242,15.1525,3.71741e-05,3.71741e-05
4.24242,15.5566,4.39047e-05,4.39047e-05
4.24242,15.9606,4.7792e-05,4.7792e-05
4.24242,16.3646,4.80915e-05,4.80915e-05
4.24242,16.7687,4.4778e-05,4.4778e-05
4.24242,17.1727,3.85433e-05,3.85433e-05
4.24242,17.5768,3.05648e-05,3.05648e-05
4.24242,17.9808,2.21524e-05,2.21524e-05
4.24242,18.3848,1.44227e-05,1.44227e-05
4.24242,18.7889,8.11407e-06,8.11407e-06
4.24242,19.1929,3.57619e-06,3.57619e-06
4.24242,19.597,8.84675e-07,8.84675e-07
4.24242,20.001,0,0
4.64646,-19.999,6.6703e-15,6.6703e-15
4.64646,-19.595,6.37618e-11,6.37618e-11
4.64646,-19.1909,1.58713e-08,1.58713e-08
4.64646,-18.7869,2.5572e-07,2.5572e-07
4.64646,-18.3828,1.36627e-06,1.36627e-06
4.64646,-17.9788,4.30399e-06,4.30399e-06
4.64646,-17.5748,9.67012e-06,9.67012e-06
4.64646,-17.1707,1.6914e-05,1.6914e-05
4.64646,-16.7667,2.41066e-05,2.41066e-05
4.64646,-16.3626,2.86726e-05,2.86726e-05
4.64646,-15.9586,2.87443e-05,2.87443e-05
4.64646,-15.5546,2.42526e-05,2.42526e-05
4.64646,-15.1505,1.69855e-05,1.69855e-05
4.64646,-14.7465,9.56346e-06,9.56346e-06
4.64646,-14.3424,4.04657e-06,4.04657e-06
4.64646,-13.9384,1.09274e-06,1.09274e-06
4.64646,-13.5344,1.00118e-07,1.00118e-07
4.64646,-13.1303,1.50061e-08,1.50061e-08
4.64646,-12.7263,8.87278e-08,8.87278e-08
4.64646,-12.3222,9.32519e-08,9.32519e-08
4.64646,-11.9182,8.02411e-08,8.02411e-08
4.64646,-11.5142,1.41116e-07,1.41116e-07
4.64646,-11.1101,4.82067e-07,4.82067e-07
4.64646,-10.7061,1.65997e-06,1.65997e-06
4.64646,-10.302,4.53378e-06,4.53378e-06
4.64646,-9.89799,9.69753e-06,9.69753e-06
4.64646,-9.49395,1.6708e-05,1.6708e-05
4.64646,-9.08991,2.37804e-05,2.37804e-05
4.64646,-8.68587,2.84039e-05,2.84039e-05
4.64646,-8.28183,2.86414e-05,2.86414e-05
4.64646,-7.87779,2.4277e-05,2.4277e-05
4.64646,-7.47375,1.69957e-05,1.69957e-05
4.64646,-7.06971,9.44243e-06,9.44243e-06
4.64646,-6.66567,3.80387e-06,3.80387e-06
4.64646,-6.26163,8.57914e-07,8.57914e-07
4.64646,-5.85759,1.75509e-08,1.75509e-08
4.64646,-5.45355,1.34203e-07,1.34203e-07
4.64646,-5.04951,3.42071e-07,3.42071e-07
4.64646,-4.64546,4.06999e-12,4.06999e-12
4.64646,-4.24142,2.80833e-07,2.80833e-07
4.64646,-3.83738,1.03519e-07,1.03519e-07
4.64646,-3.43334,8.57046e-08,8.57046e-08
4.64646,-3.0293,2.32611e-07,2.32611e-07
4.64646,-2.62526,1.1136e-09,1.1136e-09
4.64646,-2.22122,1.84822e-07,1.84822e-07
4.64646,-1.81718,9.77289e-08,9.77289e-08
4.64646,-1.41314,4.00224e-08,4.00224e-08
4.64646,-1.0091,1.88298e-07,1.88298e-07
4.64646,-0.605061,1.06255e-08,1.06255e-08
4.64646,-0.20102,1.24743e-07,1.24743e-07
4.64646,0.20302,1.21664e-07,1.21664e-07
4.64646,0.607061,1.18964e-08,1.18964e-08
4.64646,1.0111,1.86294e-07,1.86294e-07
4.64646,1.41514,3.72388e-08,3.72388e-08
4.64646,1.81918,9.78968e-08,9.78968e-08
4.64646,2.22322,1.78494e-07,1.78494e-07
4.64646,2.62726,1.34457e-09,1.34457e-09
4.64646,3.0313,2.26255e-07,2.26255e-07
4.64646,3.43534,8.19851e-08,8.19851e-08
4.64646,3.83938,1.00718e-07,1.00718e-07
4.64646,4.24342,2.7141e-07,2.7141e-07
4.64646,4.64746,7.10304e-12,7.10304e-12
4.64646,5.05151,3.41636e-07,3.41636e-07
4.64646,5.45555,1.33781e-07,1.33781e-07
4.64646,5.85959,1.99929e-08,1.99929e-08
4.64646,6.26363,8.68296e-07,8.68296e-07
4.64646,6.66767,3.82653e-06,3.82653e-06
4.64646,7.07171,9.47654e-06,9.47654e-06
4.64646,7.47575,1.70331e-05,1.70331e-05
4.64646,7.87979,2.43047e-05,2.43047e-05
4.64646,8.28383,2.86483e-05,2.86483e-05
4.64646,8.68787,2.8387e-05,2.8387e-05
4.64646,9.09191,2.37467e-05,2.37467e-05
4.64646,9.49595,1.66703e-05,1.66703e-05
4.64646,9.89999,9.66739e-06,9.66739e-06
4.64646,10.304,4.51623e-06,4.51623e-06
4.64646,10.7081,1.65322e-06,1.65322e-06
4.64646,11.1121,4.81048e-07,4.81048e-07
4.64646,11.5162,1.4161e-07,1.4161e-07
4.64646,11.9202,8.05628e-08,8.05628e-08
4.64646,12.3242,9.33341e-08,9.33341e-08
4.64646,12.7283,8.87708e-08,8.87708e-08
4.64646,13.1323,1.56371e-08,1.56371e-08
4.64646,13.5364,1.0373e-07,1.0373e-07
4.64646,13.9404,1.10379e-06,1.10379e-06
4.64646,14.3444,4.06912e-06,4.06912e-06
4.64646,14.7485,9.59707e-06,9.59707e-06
4.64646,15.1525,1.70226e-05,1.70226e-05
4.64646,15.5566,2.42808e-05,2.42808e-05
4.64646,15.9606,2.87521e-05,2.87521e-05
4.64646,16.3646,2.86563e-05,2.86563e-05
4.64646,16.7687,2.40726e-05,2.40726e-05
4.64646,17.1727,1.68751e-05,1.68751e-05
4.64646,17.5768,9.63851e-06,9.63851e-06
4.64646,17.9808,4.28549e-06,4.28549e-06
4.64646,18.3848,1.35938e-06,1.35938e-06
4.64646,18.7889,2.55056e-07,2.55056e-07
4.64646,19.1929,1.66743e-08,1.66743e-08
4.64646,19.597,3.8426e-10,3.8426e-10
4.64646,20.001,0,0
5.05051,-19.999,6.67152e-12,6.67152e-12
5.05051,-19.595,1.1217e-06,1.1217e-06
5.05051,-19.1909,4.78385e-06,4.78385e-06
5.05051,-18.7869,1.17799e-05,1.17799e-05
5.05051,-18.3828,2.29795e-05,2.29795e-05
5.05051,-17.9788,3.86569e-05,3.86569e-05
5.05051,-17.5748,5.77693e-05,5.77693e-05
5.05051,-17.1707,7.76063e-05,7.76063e-05
5.05051,-16.7667,9.42008e-05,9.42008e-05
5.05051,-16.3626,0.000103536,0.000103536
5.05051,-15.9586,0.000103072,0.000103072
5.05051,-15.5546,9.28186e-05,9.28186e-05
5.05051,-15.1505,7.53666e-05,7.53666e-05
5.05051,-14.7465,5.48437e-05,5.48437e-05
5.05051,-14.3424,3.53604e-05,3.53604e-05
5.05051,-13.9384,1.97355e-05,1.97355e-05
5.05051,-13.5344,9.02653e-06,9.02653e-06
5.05051,-13.1303,2.87582e-06,2.87582e-06
5.05051,-12.7263,2.76396e-07,2.76396e-07
5.05051,-12.3222,2.97216e-07,2.97216e-07
5.05051,-11.9182,2.51387e-06,2.51387e-06
5.05051,-11.5142,7.12317e-06,7.12317e-06
5.05051,-11.1101,1.47975e-05,1.47975e-05
5.05051,-10.7061,2.62908e-05,2.62908e-05
5.05051,-10.302,4.18152e-05,4.18152e-05
5.05051,-9.89799,6.03634e-05,6.03634e-05
5.05051,-9.49395,7.93556e-05,7.93556e-05
5.05051,-9.08991,9.4992e-05,9.4992e-05
5.05051,-8.68587,0.000103385,0.000103385
5.05051,-8.28183,0.000102047,0.000102047
5.05051,-7.87779,9.09966e-05,9.09966e-05
5.05051,-7.47375,7.28488e-05,7.28488e-05
5.05051,-7.06971,5.1815e-05,5.1815e-05
5.05051,-6.66567,3.2132e-05,3.2132e-05
5.05051,-6.26163,1.67194e-05,1.67194e-05
5.05051,-5.85759,6.64547e-06,6.64547e-06
5.05051,-5.45355,1.45964e-06,1.45964e-06
5.05051,-5.04951,2.66892e-10,2.66892e-10
5.05051,-4.64546,3.53994e-07,3.53994e-07
5.05051,-4.24142,6.66799e-08,6.66799e-08
5.05051,-3.83738,1.78091e-07,1.78091e-07
5.05051,-3.43334,1.62523e-07,1.62523e-07
5.05051,-3.0293,4.57678e-08,4.57678e-08
5.05051,-2.62526,1.93158e-07,1.93158e-07
5.05051,-2.22122,8.80782e-10,8.80782e-10
5.05051,-1.81718,1.61181e-07,1.61181e-07
5.05051,-1.41314,1.21803e-08,1.21803e-08
5.05051,-1.0091,1.09352e-07,1.09352e-07
5.05051,-0.605061,4.11702e-08,4.11702e-08
5.05051,-0.20102,6.4931e-08,6.4931e-08
5.05051,0.20302,7.41273e-08,7.41273e-08
5.05051,0.607061,3.14635e-08,3.14635e-08
5.05051,1.0111,1.13164e-07,1.13164e-07
5.05051,1.41514,6.74447e-09,6.74447e-09
5.05051,1.81918,1.55345e-07,1.55345e-07
5.05051,2.22322,2.86796e-09,2.86796e-09
5.05051,2.62726,1.76779e-07,1.76779e-07
5.05051,3.0313,5.3055e-08,5.3055e-08
5.05051,3.43534,1.41534e-07,1.41534e-07
5.05051,3.83938,1.81516e-07,1.81516e-07
5.05051,4.24342,5.24737e-08,5.24737e-08
5.05051,4.64746,3.42627e-07,3.42627e-07
5.05051,5.05151,7.93904e-12,7.93904e-12
5.05051,5.45555,1.47369e-06,1.47369e-06
5.05051,5.85959,6.67988e-06,6.67988e-06
5.05051,6.26363,1.67796e-05,1.67796e-05
5.05051,6.66767,3.22183e-05,3.22183e-05
5.05051,7.07171,5.19187e-05,5.19187e-05
5.05051,7.47575,7.2952e-05,7.2952e-05
5.05051,7.87979,9.1077e-05,9.1077e-05
5.05051,8.28383,0.000102085,0.000102085
5.05051,8.68787,0.000103372,0.000103372
5.05051,9.09191,9.49339e-05,9.49339e-05
5.05051,9.49595,7.92679e-05,7.92679e-05
5.05051,9.89999,6.02663e-05,6.02663e-05
5.05051,10.304,4.17259e-05,4.17259e-05
5.05051,10.7081,2.62196e-05,2.62196e-05
5.05051,11.1121,1.47472e-05,1.47472e-05
5.05051,11.5162,7.09149e-06,7.09149e-06
5.05051,11.9202,2.49682e-06,2.49682e-06
5.05051,12.3242,2.91639e-07,2.91639e-07
5.05051,12.7283,2.81789e-07,2.81789e-07
5.05051,13.1323,2.89498e-06,2.89498e-06
5.05051,13.5364,9.06469e-06,9.06469e-06
5.05051,13.9404,1.97975e-05,1.97975e-05
5.05051,14.3444,3.54463e-05,3.54463e-05
5.05051,14.7485,5.49451e-05,5.49451e-05
5.05051,15.1525,7.54665e-05,7.54665e-05
5.05051,15.5566,9.2895e-05,9.2895e-05
5.05051,15.9606,0.000103106,0.000103106
5.05051,16.3646,0.00010352,0.00010352
5.05051,16.7687,9.41383e-05,9.41383e-05
5.05051,17.1727,7.75144e-05,7.75144e-05
5.05051,17.5768,5.7669e-05,5.7669e-05
5.05051,17.9808,3.85662e-05,3.85662e-05
5.05051,18.3848,2.2909e-05,2.2909e-05
5.05051,18.7889,1.17323e-05,1.17323e-05
5.05051,19.1929,4.75646e-06,4.75646e-06
5.05051,19.597,1.10986e-06,1.10986e-06
5.05051,20.001,0,0
5.45455,-19.999,2.10656e-12,2.10656e-12
5.45455,-19.595,4.19378e-07,4.19378e-07
5.45455,-19.1909,2.66013e-06,2.66013e-06
5.45455,-18.7869,1.02101e-05,1.02101e-05
5.45455,-18.3828,2.93678e-05,2.93678e-05
5.45455,-17.9788,6.6983e-05,6.6983e-05
5.45455,-17.5748,0.000125261,0.000125261
5.45455,-17.1707,0.000196685,0.000196685
5.45455,-16.7667,0.000263589,0.000263589
5.45455,-16.3626,0.000304506,0.000304506
5.45455,-15.9586,0.00030449,0.00030449
5.45455,-15.5546,0.000263136,0.000263136
5.45455,-15.1505,0.000194946,0.000194946
5.45455,-14.7465,0.000121759,0.000121759
5.45455,-14.3424,6.21628e-05,6.21628e-05
5.45455,-13.9384,2.4441e-05,2.4441e-05
5.45455,-13.5344,6.43275e-06,6.43275e-06
5.45455,-13.1303,6.58573e-07,6.58573e-07
5.45455,-12.7263,8.54432e-08,8.54432e-08
5.45455,-12.3222,9.47124e-07,9.47124e-07
5.45455,-11.9182,2.49241e-06,2.49241e-06
5.45455,-11.5142,5.99476e-06,5.99476e-06
5.45455,-11.1101,1.4783e-05,1.4783e-05
5.45455,-10.7061,3.45204e-05,3.45204e-05
5.45455,-10.302,7.14576e-05,7.14576e-05
5.45455,-9.89799,0.000127842,0.000127842
5.45455,-9.49395,0.000196959,0.000196959
