1.615000e+01,1.958202e-03
1.620000e+01,1.815848e-03
1.625000e+01,1.682811e-03
1.630000e+01,1.558567e-03
1.635000e+01,1.442613e-03
1.640000e+01,1.334467e-03
1.645000e+01,1.233673e-03
1.650000e+01,1.139794e-03
1.655000e+01,1.052415e-03
1.660000e+01,9.711389e-04
1.665000e+01,8.955912e-04
1.670000e+01,8.254150e-04
1.675000e+01,7.602719e-04
1.680000e+01,6.998413e-04
1.685000e+01,6.438197e-04
1.690000e+01,5.919200e-04
1.695000e+01,5.438709e-04
1.700000e+01,4.994162e-04
1.705000e+01,4.583145e-04
1.710000e+01,4.203379e-04
1.715000e+01,3.852721e-04
1.720000e+01,3.529154e-04
1.725000e+01,3.230782e-04
1.730000e+01,2.955826e-04
1.735000e+01,2.702614e-04
1.740000e+01,2.469581e-04
1.745000e+01,2.255260e-04
1.750000e+01,2.058278e-04
1.755000e+01,1.877351e-04
1.760000e+01,1.711280e-04
1.765000e+01,1.558944e-04
1.770000e+01,1.419300e-04
1.775000e+01,1.291373e-04
1.780000e+01,1.174258e-04
1.785000e+01,1.067110e-04
1.790000e+01,9.691454e-05
1.795000e+01,8.796356e-05
1.800000e+01,7.979041e-05
1.805000e+01,7.233236e-05
1.810000e+01,6.553128e-05
1.815000e+01,5.933333e-05
1.820000e+01,5.368870e-05
1.825000e+01,4.855132e-05
1.830000e+01,4.387865e-05
1.835000e+01,3.963141e-05
1.840000e+01,3.577337e-05
1.845000e+01,3.227113e-05
1.850000e+01,2.909395e-05
1.855000e+01,2.621351e-05
1.860000e+01,2.360379e-05
1.865000e+01,2.124087e-05
1.870000e+01,1.910279e-05
1.875000e+01,1.716942e-05
1.880000e+01,1.542227e-05
1.885000e+01,1.384443e-05
1.890000e+01,1.242041e-05
1.895000e+01,1.113604e-05
1.900000e+01,9.978376e-06
1.905000e+01,8.935583e-06
1.910000e+01,7.996868e-06
1.915000e+01,7.152388e-06
1.920000e+01,6.393170e-06
1.925000e+01,5.711043e-06
1.930000e+01,5.098574e-06
1.935000e+01,4.549001e-06
1.940000e+01,4.056182e-06
1.945000e+01,3.614539e-06
1.950000e+01,3.219010e-06
1.955000e+01,2.865008e-06
1.960000e+01,2.548376e-06
1.965000e+01,2.265349e-06
1.970000e+01,2.012523e-06
1.975000e+01,1.786819e-06
1.980000e+01,1.585457e-06
1.985000e+01,1.405925e-06
1.990000e+01,1.245960e-06
1.995000e+01,1.103520e-06
2.000000e+01,9.767651e-07
