step,t,k,x,E,H
79,0.585980,42,0.211055,94884497550061934328730618511701676286076435240567263199232.000000,94884497550061934328730618511701676286076435240567263199232.000000
79,0.585980,43,0.216080,-29738969557786999234125803814192239195849011665734526304256.000000,209968302047791448333456140594594097105458044645744379428864.000000
79,0.585980,44,0.221106,-65454814560692925109450372106988401229199112604188422438912.000000,-65454814560692925109450372106988401229199112604188422438912.000000
79,0.585980,45,0.226131,20222684502264387078504484463300022633861266939042502541312.000000,-143609908699326295058766724478422274701238620609303155834880.000000
79,0.585980,46,0.231156,44132204303247326734250662215914578100119297900583736836096.000000,44132204303247326734250662215914578100119297900583736836096.000000
79,0.585980,47,0.236181,-13438325694357482364006721734466736097613500573130355113984.000000,96017103907481700879244240333817145042904051085872302391296.000000
79,0.585980,48,0.241206,-29082129878584905097430101561929804756653473040056318951424.000000,-29082129878584905097430101561929804756653473040056318951424.000000
79,0.585980,49,0.246231,8726182243853765204248280536230729873688588123392576585728.000000,-62752281825275968741612399819903267212478107020152872632320.000000
79,0.585980,50,0.251256,18729551773006896411882139737514448539218817243713833533440.000000,18729551773006896411882139737514448539218817243713833533440.000000
79,0.585980,51,0.256281,-5536573801210319082450521184348817134365584417117440049152.000000,40086329927792517086333004210208354955831813773262541815808.000000
79,0.585980,52,0.261307,-11787440687864569278658424601997148872770310125429417050112.000000,-11787440687864569278658424601997148872770310125429417050112.000000
79,0.585980,53,0.266332,3431999664416704832139131680020845764134540511444109099008.000000,-25026784771131159661360033193736118040434279323215165652992.000000
79,0.585980,54,0.271357,7248535523204236090289610367582812183192712283322560020480.000000,7248535523204236090289610367582812183192712283322560020480.000000
79,0.585980,55,0.276382,-2078173545137017387827280798827268393409951655202297741312.000000,15268618621384154958547421004947891008138947246104609030144.000000
79,0.585980,56,0.281407,-4354669939351734108755259849433870105342218279533412352000.000000,-4354669939351734108755259849433870105342218279533412352000.000000
79,0.585980,57,0.286432,1229056802226709405915030423717587122534566936314602586112.000000,-9101494084274961074078615939859322087058635151221379301376.000000
79,0.585980,58,0.291457,2555397543258079796542520122884400023008398854631515488256.000000,2555397543258079796542520122884400023008398854631515488256.000000
79,0.585980,59,0.296482,-709795450421488406052625784700850151119671423569840046080.000000,5299867519174974059461162510558891924316996795171180904448.000000
79,0.585980,60,0.301508,-1464443907977012251525994031374433717302517120616573698048.000000,-1464443907977012251525994031374433717302517120616573698048.000000
79,0.585980,61,0.306533,400193253638505170152194332264950437778918301934811086848.000000,-3014164072132874356152336850515326572231130842142632574976.000000
79,0.585980,62,0.311558,819407146050666511720981812586578562496619909892932632576.000000,819407146050666511720981812586578562496619909892932632576.000000
79,0.585980,63,0.316583,-220229005139853076606549528252380756996460451890114592768.000000,1673854347113184336963987228598424107643681235237890686976.000000
79,0.585980,64,0.321608,-447538240071766533842270659011799542550385940825519423488.000000,-447538240071766533842270659011799542550385940825519423488.000000
79,0.585980,65,0.326633,118257604113228896264264990522198060345752284567884005376.000000,-907414826320690642341986086548479192617416718292317372416.000000
79,0.585980,66,0.331658,238530275268647939970316945627772138618533078077557178368.000000,238530275268647939970316945627772138618533078077557178368.000000
79,0.585980,67,0.336683,-61944621372711486413665991672778848289667846775265820672.000000,480075038323526265437985216612575935242750783048447426560.000000
79,0.585980,68,0.341709,-124024681049905761684737666828378854341320815823869181952.000000,-124024681049905827018952115648563839309245442723365781504.000000
79,0.585980,69,0.346734,31641464709525047428364012673245610068940418682175094784.000000,-247795798441313297690090266206900466577492457983483838464.000000
79,0.585980,70,0.351759,62889876241624896954044919839792703552702552979969933312.000000,62889876241625180068974198060594305080375936211121864704.000000
79,0.585980,71,0.356784,-15755582686261224119298307350236484229301647570534137856.000000,124742783100056459265474096755575125111750282218592796672.000000
79,0.585980,72,0.361809,-31088963749222952431307789926706292949125747606248488960.000000,-31088963749224629342811976311454240459191171359994544128.000000
79,0.585980,73,0.366834,7644890768621027758387282972599295026126640032885243904.000000,-61223330189113225758377290512540559196020991174241157120.000000
79,0.585980,74,0.371859,14976735888056807052372328111518744551386884732753018880.000000,14976735888066166178592121603017841206589688085640904704.000000
79,0.585980,75,0.376884,-3613167134492405004842175174947126194920266225277730816.000000,29283947064418160533830888165244192276223707596051185664.000000
79,0.585980,76,0.381910,-7028022773418051960605801073800913318451668508563472384.000000,-7028022773467074399513899152601300917896718764178669568.000000
79,0.585980,77,0.386935,1662616845295734971057009102151490890661021010251218944.000000,-13644943497615694209820213129615788408802124579003695104.000000
79,0.585980,78,0.391960,3211148024496335769898151115211135147832182378455891968.000000,3211148024739130641519909918276887563980823315011862528.000000
79,0.585980,79,0.396985,-744520580076729784007271245975604707126729630732517376.000000,6190820344549389086045652152150886247313089466116079616.000000
79,0.585980,80,0.402010,-1427876005257064483507567598944952742870605519900377088.000000,-1427876006397373834260583013826236561847766156727812096.000000
79,0.585980,81,0.407035,324279485721488478273582307546732939493141192862859264.000000,-2733692389297752130966218783173852665751738931832946688.000000
79,0.585980,82,0.412060,617590131427596865848242398475869770363806110594367488.000000,617590136519561702440558579199383727652687862787211264.000000
79,0.585980,83,0.417085,-137303663567673943009559843500168497320413509950898176.000000,1174225840916195266681228815084868477811162641139236864.000000
79,0.585980,84,0.422111,-259687127091439375623047228187471695055558447040823296.000000,-259687148761246365491767917604091708057277032241823744.000000
79,0.585980,85,0.427136,56481867520291327568966472345989191744075741519675392.000000,-490358430315631026490513044417069984439770455478370304.000000
79,0.585980,86,0.432161,106092327864644844193065703213832855769117369170919424.000000,106092415940886769622997812956995473190694637023526912.000000
79,0.585980,87,0.437186,-22559353623198282239974013502744753348583920769171456.000000,198965545847401067587863080578219955501623246472609792.000000
79,0.585980,88,0.442211,-42084828173734876112103027231230690140332628929150976.000000,-42085170733591942475126212135323493722137681647894528.000000
79,0.585980,89,0.447236,8742733418004615855766546403437885733193302465839104.000000,-78391211783653371720391692706938783171378611505594368.000000
79,0.585980,90,0.452261,16198614885123788628644857689486238045160592273047552.000000,16199892064749904369777950200362022210821123328704512.000000
79,0.585980,91,0.457286,-3285634686309107725995656557604218206965573317820416.000000,29969463243100645064495734560777137296588964878090240.000000
79,0.585980,92,0.462312,-6045107598254177412786967713656008885402706462638080.000000,-6049679558686032027017957935566033690168029997957120.000000
79,0.585980,93,0.467337,1198197759079644606550150133852716246140146864357376.000000,-11107796813142025578003305868379482896130173950754816.000000
79,0.585980,94,0.472362,2184583541671637734642716487018267118030237256908800.000000,2200320695093266995094208065887774189827837829054464.000000
79,0.585980,95,0.477387,-429517529741339777916717366390617195595453981261824.000000,3982334854326014532089601339490088334408495436660736.000000
79,0.585980,96,0.482412,-760526429382357689406435518920050852360946314117120.000000,-812683014748450309945323712491628302007388411527168.000000
79,0.585980,97,0.487437,170348650187394113816089077604391743599602191826944.000000,-1360751229999913650365889006318350702193832213086208.000000
79,0.585980,98,0.492462,243990405123943598300663863139381048803002169688064.000000,410634840870021317401144025975220742875040301711360.000000
79,0.585980,99,0.497487,-132004629623840645078143948879309147296282462650368.000000,381883855126383849189391519651945968801492057980928.000000
79,0.585980,100,0.502513,-37437809067593887552725778051168256239769569198080.000000,-551326293817817982013403139400695975489326739881984.000000
79,0.585980,101,0.507538,274043389964186243584811470881505587803241662382080.000000,107398954218108669868643347020839492585100748521472.000000
79,0.585980,102,0.512563,-116855388884075818596487255207982707782345939746816.000000,1414244491303231280971492936256823286107558324994048.000000
79,0.585980,103,0.517588,-769733929626245005895734140076637664627486229528576.000000,-717577344260152800740594629291270497420750469726208.000000
79,0.585980,104,0.522613,413236094902728158775032267225160528201567956893696.000000,-3998616289164622495854298030136894516332965690081280.000000
79,0.585980,105,0.527638,2187299756934946826255982787718363537717714688671744.000000,2171562603513317898111490155077824691871879186612224.000000
79,0.585980,106,0.532663,-1193426145862563923222122194778861231930928546185216.000000,11112568426359097122888862786156711696665852841558016.000000
79,0.585980,107,0.537688,-6045878096077920827006371399535186204148001012711424.000000,-6041306135646066212775381177625161399382677477392384.000000
79,0.585980,108,0.542714,3284289964500293149766584380150760850052217244221440.000000,-29970807964909447677672844673987738519238778428588032.000000
79,0.585980,109,0.547739,16198824744169197320339995304554247265686032958357504.000000,16197547564543070945382936514351479869569019659943936.000000
79,0.585980,110,0.552764,-8742369538306910770012477344870530614545503982977024.000000,78391575663351050221585846067188680213885204381564928.000000
79,0.585980,111,0.557789,-42084882968420946864390472042736164494979257222561792.000000,-42084540408563827332247455742008444760891793290035200.000000
79,0.585980,112,0.562814,22559259228839665794307484373396263159362088769421312.000000,-198965640241759596304481887903120834039579099969617920.000000
79,0.585980,113,0.567839,106092341555874039588069740357722393799603522289795072.000000,106092253479631986552250035262635977612548467524108288.000000
79,0.585980,114,0.572864,-56481844086901457825214628069940898233193979548008448.000000,490358453749020970671032652648407160563847593149333504.000000
79,0.585980,115,0.577889,-259687130358840998874793577868622375619097553400758272.000000,-259687108689033838864889427982770630930075252315652096.000000
79,0.585980,116,0.582915,137303658011355364846161063334508526860244243418447872.000000,-1174225846472513929915219325485144314114983765613740032.000000
79,0.585980,117,0.587940,617590132170777468450791593472209741802773349748703232.000000,617590127078812546787883682514079918670239739613806592.000000
79,0.585980,118,0.592965,-324279484465813877228094967274388154107603042841919488.000000,2733692390553426391729339202507733987762669650085675008.000000
79,0.585980,119,0.597990,-1427876005417792946275453291369547909883015769247186944.000000,-1427876004277483085098887495080568895843943984767434752.000000
79,0.585980,120,0.603015,744520579806906454122165761226188177597087061024702464.000000,-6190820344819211224942473413615680655031606024635154432.000000
79,0.585980,121,0.608040,3211148024529300283911250107920686099552527492172480512.000000,3211148024286506773418958988608787536902316282689355776.000000
79,0.585980,122,0.613065,-1662616845240749423950988497717371114595336448498466816.000000,13644943497670681118055701417803762038366238867829293056.000000
79,0.585980,123,0.618090,-7028022773424445185715511665652463200576096569720307712.000000,-7028022773375424107936881270605929454629476041177956352.000000
79,0.585980,124,0.623116,3613167134481809973065724834948730563143270690245836800.000000,-29283947064428761010125209240258003321994422039374462976.000000
79,0.585980,125,0.628141,14976735888057977623714536139833058560036450015400427520.000000,14976735888048618497494742648333961904833646662512541696.000000
79,0.585980,126,0.633166,-7644890768619104482449445828403800032845435678954094592.000000,61223330189115164006739272178028446577784922525973610496.000000
79,0.585980,127,0.638191,-31088963749223153878469007122276663266893347213029670912.000000,-31088963749221466077929079267497884928840485642700849152.000000
79,0.585980,128,0.643216,15755582686260897448226063249311559389678513073051140096.000000,-124742783100056807714617823796561711607348292349241327616.000000
79,0.585980,129,0.648241,62889876241624929621152144249885196036664866429718233088.000000,62889876241624668284294348969145256164966358831731834880.000000
79,0.585980,130,0.653266,-31641464709525003872221046793122286756990667415844028416.000000,247795798441313341246233232087023789889442209249814904832.000000
79,0.585980,131,0.658291,-124024681049905761684737666828378854341320815823869181952.000000,-124024681049905739906666183888317192685345940190703648768.000000
79,0.585980,132,0.663317,61944621372711475524630250202748017461680408958683054080.000000,-480075038323526265437985216612575935242750783048447426560.000000
79,0.585980,133,0.668342,238530275268647939970316945627772138618533078077557178368.000000,238530275268647939970316945627772138618533078077557178368.000000
79,0.585980,134,0.673367,-118257604113228896264264990522198060345752284567884005376.000000,907414826320690642341986086548479192617416718292317372416.000000
79,0.585980,135,0.678392,-447538240071766533842270659011799542550385940825519423488.000000,-447538240071766533842270659011799542550385940825519423488.000000
79,0.585980,136,0.683417,220229005139853076606549528252380756996460451890114592768.000000,-1673854347113184336963987228598424107643681235237890686976.000000
79,0.585980,137,0.688442,819407146050666511720981812586578562496619909892932632576.000000,819407146050666511720981812586578562496619909892932632576.000000
79,0.585980,138,0.693467,-400193253638505170152194332264950437778918301934811086848.000000,3014164072132874356152336850515326572231130842142632574976.000000
79,0.585980,139,0.698492,-1464443907977012251525994031374433717302517120616573698048.000000,-1464443907977012251525994031374433717302517120616573698048.000000
79,0.585980,140,0.703518,709795450421488406052625784700850151119671423569840046080.000000,-5299867519174974059461162510558891924316996795171180904448.000000
79,0.585980,141,0.708543,2555397543258079796542520122884400023008398854631515488256.000000,2555397543258079796542520122884400023008398854631515488256.000000
79,0.585980,142,0.713568,-1229056802226709405915030423717587122534566936314602586112.000000,9101494084274961074078615939859322087058635151221379301376.000000
79,0.585980,143,0.718593,-4354669939351734108755259849433870105342218279533412352000.000000,-4354669939351734108755259849433870105342218279533412352000.000000
79,0.585980,144,0.723618,2078173545137017387827280798827268393409951655202297741312.000000,-15268618621384154958547421004947891008138947246104609030144.000000
79,0.585980,145,0.728643,7248535523204236090289610367582812183192712283322560020480.000000,7248535523204236090289610367582812183192712283322560020480.000000
79,0.585980,146,0.733668,-3431999664416704135240844225938872591143344491182812037120.000000,25026784771131148510987433928424547272575142999034412662784.000000
79,0.585980,147,0.738693,-11787440687864562309675550061177417142858349922816446431232.000000,-11787440687864562309675550061177417142858349922816446431232.000000
79,0.585980,148,0.743719,5536573801210316294857371368020924442400800336072251801600.000000,-40086329927792500360774105312240998804043109286991412330496.000000
79,0.585980,149,0.748744,18729551773006888049102690288530770463324465000578268790784.000000,18729551773006888049102690288530770463324465000578268790784.000000
79,0.585980,150,0.753769,-8726182243853763810451705628066783527706196082869982461952.000000,62752281825275935290494602023968554908900698047610613661696.000000
79,0.585980,151,0.758794,-29082129878584888371871202663962448604864768553785189466112.000000,-29082129878584888371871202663962448604864768553785189466112.000000
79,0.585980,152,0.763819,13438325694357474001227272285483058021719148329994790371328.000000,-96017103907481645127381244007259291203608369464968537440256.000000
79,0.585980,153,0.768844,44132204303247298858319164052635651180471457090131854360576.000000,44132204303247298858319164052635651180471457090131854360576.000000
79,0.585980,154,0.773869,-20222684502264370352945585565332666482072562452771373056000.000000,143609908699326138953550334764060283951210712070772613971968.000000
79,0.585980,155,0.778894,-65454814560692858207214776515118976622044294659103904497664.000000,-65454814560692858207214776515118976622044294659103904497664.000000
79,0.585980,156,0.783920,29738969557786954632635406752945956124412466369011514343424.000000,-209968302047791269927494552349608964819711863458852331585536.000000
79,0.585980,157,0.788945,94884497550061800524259427327962827071766799350398227316736.000000,94884497550061800524259427327962827071766799350398227316736.000000
79,0.585980,158,0.793970,-42737730438955998763508523116157465109201321928084223426560.000000,300094423325523753956571539793189825740629799308106060005376.000000
79,0.585980,159,0.798995,-134434668847583529239011826118742285170238644128075294441472.000000,-134434668847583529239011826118742285170238644128075294441472.000000
79,0.585980,160,0.804020,60018180770898384567718955512720443686439995110805194407936.000000,-419257653731002881448059860368502192363315965420355073343488.000000
79,0.585980,161,0.809045,186151173628604591857271915370839465685782422871921615962112.000000,186151173628604591857271915370839465685782422871921615962112.000000
79,0.585980,162,0.814070,-82358323880698334117266054007017867797950416643246736277504.000000,572515556329404264539901326596679439373952675661614992588800.000000
79,0.585980,163,0.819095,-251891555608922242218834066835721258883576825206016955121664.000000,-251891555608922242218834066835721258883576825206016955121664.000000
79,0.585980,164,0.824121,110415461349587565993174950775116891548219171575984967122944.000000,-764043896842737850435829558004560631622312449684384755220480.000000
79,0.585980,165,0.829146,333031092011362321143840354834940640761786634425383522402304.000000,333031092011362321143840354834940640761786634425383522402304.000000
79,0.585980,166,0.834171,-144599659400388876346471714396142899268031210540145515167744.000000,996296553635124530955621171969912093845203267350041269895168.000000
79,0.585980,167,0.839196,-430110187611054762910038691037421485991945638703304498216960.000000,-430110187611054762910038691037421485991945638703304498216960.000000
79,0.585980,168,0.844221,184928688787061398811624446265206106504537185596222642061312.000000,-1269054883696741003375687907587277136166305091360087164846080.000000
79,0.585980,169,0.849246,542454074919916850971351130549849324528464956630817675673600.000000,542454074919916850971351130549849324528464956630817675673600.000000
79,0.585980,170,0.854271,-230879644059563441639981231014979977442881029970103141138432.000000,1578468908038082208835484930531418213831517784602429909630976.000000
79,0.585980,171,0.859296,-667812515111953316117476616017886403661320396400095158861824.000000,-667812515111953316117476616017886403661320396400095158861824.000000
79,0.585980,172,0.864322,281258728981790090994065237746006638128880809131620933042176.000000,-1916231917291848370580030384545603984354892678676830752866304.000000
79,0.585980,173,0.869347,802080893766734824197168377951894491661355199458639087665152.000000,802080893766734824197168377951894491661355199458639087665152.000000
79,0.585980,174,0.874372,-334115067900333898669805805603123329397921248663498523672576.000000,2269056185485713424766274284467943759076551087508098687959040.000000
79,0.585980,175,0.879397,-939170780738982561179208868216234680795550316586361405046784.000000,-939170780738982561179208868216234680795550316586361405046784.000000
79,0.585980,176,0.884422,386725287123551289345015476929773222517516787726635671486464.000000,-2618620521353023371610104947498346307237981777661382856015872.000000
79,0.585980,177,0.889447,1071093974094847000881644229591022844924388397823511645650944.000000,1071093974094847000881644229591022844924388397823511645650944.000000
79,0.585980,178,0.894472,-435671711240787559209398000345980871190403263177578977951744.000000,2942132526489871418624581985160459571132396662673073359552512.000000
79,0.585980,179,0.899497,-1188306853818637417976958324562837631094711961888778761535488.000000,-1188306853818637417976958324562837631094711961888778761535488.000000
79,0.585980,180,0.904523,477027738407217362982277953375634327340957762937437359702016.000000,-3213586399338119361991006438440703886782682063023661645824000.000000
79,0.585980,181,0.909548,1280331365409012548575850885779664238874274901385424662429696.000000,1280331365409012548575850885779664238874274901385424662429696.000000
79,0.585980,182,0.914573,-506649741254431033231668648218626285703818694504383946686464.000000,3405704337043547985227273062199101376401713023618133908258816.000000
79,0.585980,183,0.919598,-1336627884288632493434592561294751178448144752425314214215680.000000,-1336627884288632493434592561294751178448144752425314214215680.000000
79,0.585980,184,0.924623,520557344615298146130148302208928109126331815224085053440000.000000,-3492437075668116780791709031854217450956327297261544138604544.000000
79,0.585980,185,0.929648,1347649319914320726232576635407963996321925442286124988891136.000000,1347649319914320726232576635407963996321925442286124988891136.000000
79,0.585980,186,0.934673,-515365926705379482406729542072164801186325237139375195684864.000000,3451784743636588607659207753772889743148442778377238094020608.000000
79,0.585980,187,0.939698,-1305963168608734997398982311456725956896769959492261049794560.000000,-1305963168608734997398982311456725956896769959492261049794560.000000
79,0.585980,188,0.944724,488720145737840099966038736793136227411867496947449012944896.000000,-3268605005379503717307998294452825906367398400514492840542208.000000
79,0.585980,189,0.949749,1207297802038317986916209756280651485331166467186650842660864.000000,1207297802038317986916209756280651485331166467186650842660864.000000
79,0.585980,190,0.954774,-439668703878369108402444892147560393242582857627189676867584.000000,2937023333139698769908102750365928773094445833645407848103936.000000
79,0.585980,191,0.959799,-1051359078910222528795486670353511129522100801679195937701888.000000,-1051359078910222528795486670353511129522100801679195937701888.000000
79,0.585980,192,0.964824,368921138114292003902365639780540342191680394036082917769216.000000,-2462066881829352841584124761601350869369545140469206620307456.000000
79,0.585980,193,0.969849,842278392623988025441473065960884714594334460233984677773312.000000,842278392623988025441473065960884714594334460233984677773312.000000
79,0.585980,194,0.974874,-278938356447344386078264034597864202910585995070039746674688.000000,1860215789919643168774806859433806953164332140003827457720320.000000
79,0.585980,195,0.979899,-588593946083027062013443791546069186232653409986618442383360.000000,-588593946083027062013443791546069186232653409986618442383360.000000
79,0.585980,196,0.984925,173829089817792624230013209540591574666365715557295054651392.000000,-1158698042320391493562952177771388160580317628049289576972288.000000
79,0.585980,197,0.989950,302728550330474046674376837682351500844444830094096013983744.000000,302728550330474046674376837682351500844444830094096013983744.000000
79,0.585980,198,0.994975,-59051513163871415501314092150898579653671454878203635564544.000000,393527669580187215590584068709897638178761286355516466921472.000000
79,0.585980,199,1.000000,0.000000,0.000000
80,0.593492,0,0.000000,0.000000,0.000000
80,0.593492,1,0.005025,-393527669580187215590584068709897638178761286355516466921472.000000,2623156419416344636249030127340270708102932927249195166859264.000000
80,0.593492,2,0.010050,-2017848888960891085598893013305111427689657083438874461470720.000000,-2017848888960891085598893013305111427689657083438874461470720.000000
80,0.593492,3,0.015075,1158698042320391493562952177771388160580317628049289576972288.000000,-7725385985184297434966149738331355530261470962674093931888640.000000
80,0.593492,4,0.020101,3924682233115824076670732701979854303484047581118863901720576.000000,3924682233115824076670732701979854303484047581118863901720576.000000
80,0.593492,5,0.025126,-1860215789919643168774806859433806953164332140003827457720320.000000,12408387780041451487954486458195465437259230907550570112876544.000000
80,0.593492,6,0.030151,-5619534201640761493525285611630585938588184225089678718533632.000000,-5619534201640761493525285611630585938588184225089678718533632.000000
80,0.593492,7,0.035176,2462066881829352841584124761601350869369545140469206620307456.000000,-16434456534364005387423685758431347012790655344357944833605632.000000
80,0.593492,8,0.040201,7020280792468509375264868388847243196792948665524897064157184.000000,7020280792468509375264868388847243196792948665524897064157184.000000
80,0.593492,9,0.045226,-2937023333139698769908102750365928773094445833645407848103936.000000,19623120714852315293067293580514079570704847562474708346601472.000000
80,0.593492,10,0.050251,-8070116564047888926860974542738503813855575385729517551091712.000000,-8070116564047888926860974542738503813855575385729517551091712.000000
80,0.593492,11,0.055276,3268605005379503717307998294452825906367398400514492840542208.000000,-21864043419596721585999931985805014434823192270444877364330496.000000
80,0.593492,12,0.060302,8741019506170321219390540225836569697751946325715791332245504.000000,8741019506170321219390540225836569697751946325715791332245504.000000
80,0.593492,13,0.065327,-3451784743636588607659207753772889743148442778377238094020608.000000,23121813056507630917191345863946767641738442594993585495474176.000000
80,0.593492,14,0.070352,-9033962299946213904432047826167455014424719216892349108977664.000000,-9033962299946213904432047826167455014424719216892349108977664.000000
80,0.593492,15,0.075377,3492437075668116780791709031854217450956327297261544138604544.000000,-23432596386685856438317433712387894861474924620550937484722176.000000
80,0.593492,16,0.080402,8976093527715305903589477857526996150966334692441263551021056.000000,8976093527715305903589477857526996150966334692441263551021056.000000
80,0.593492,17,0.085427,-3405704337043547985227273062199101376401713023618133908258816.000000,22893740373685797681236200114207613087189547423913499651211264.000000
80,0.593492,18,0.090452,-8615508285481581626989315845404920335495233827866477210894336.000000,-8615508285481581626989315845404920335495233827866477210894336.000000
80,0.593492,19,0.095477,3213586399338120075614852791420644415925666787771229837197312.000000,-21648265433196685378946956951736400284902741909599198990303232.000000
80,0.593492,20,0.100503,8014492940294209783844254335833219668705649653179484175597568.000000,8014492940294209783844254335833219668705649653179484175597568.000000
80,0.593492,21,0.105528,-2942132526489872132248428338140400100275381387420641550925824.000000,19866671008733241652891651426552025169159490807044268068175872.000000
80,0.593492,22,0.110553,-7242231832430281939736288077741839504688118558854186606264320.000000,-7242231832430281939736288077741839504688118558854186606264320.000000
80,0.593492,23,0.115578,2618620521353024442045874476968257100952458864782735143075840.000000,-17728535382627717677457729120786176707245812758707756804866048.000000
80,0.593492,24,0.120603,6367905895984930915437174786033105126133599233521563870429184.000000,6367905895984930915437174786033105126133599233521563870429184.000000
80,0.593492,25,0.125628,-2269056185485714852013966990427824817362520537003235070705664.000000,15406075734740914984270125387866812002939146181293375555108864.000000
80,0.593492,26,0.130653,-5454924819885725142631402751322985803589561933002384869425152.000000,-5454924819885725142631402751322985803589561933002384869425152.000000
80,0.593492,27,0.135678,1916231917291850511451569443485425571783846852919535326986240.000000,-13051244690477974382286960561644160808322372201785425863376896.000000
80,0.593492,28,0.140704,4556765218756297636786998947926617044813924356714383401811968.000000,4556765218756297636786998947926617044813924356714383401811968.000000
80,0.593492,29,0.145729,-1578468908038083992895100812981269536688979596471350388064256.000000,10787213114619434159801714701607185259879272460959639016570880.000000
80,0.593492,30,0.150754,-3714593993723647198180191657913521305398878601999240168210432.000000,-3714593993723647198180191657913521305398878601999240168210432.000000
80,0.593492,31,0.155779,1269054883696742073811457437057187929880782178481439451906048.000000,-8704365502664238625166326377571400162010290678755605656633344.000000
80,0.593492,32,0.160804,2956590211200086299157048773308127386279918408360908931727360.000000,2956590211200086299157048773308127386279918408360908931727360.000000
80,0.593492,33,0.165829,-996296553635125422985429113194837755273934173284501509111808.000000,6860329244881304564896214057968848548873699217345860597710848.000000
80,0.593492,34,0.170854,-2298677881453043670466235700394476792645316050959870709465088.000000,-2298677881453043670466235700394476792645316050959870709465088.000000
80,0.593492,35,0.175879,764043896842738653262656705106993726908170265025398970515456.000000,-5283145452120291604757131772928353024686663475456572991209472.000000
80,0.593492,36,0.180905,1746264826883431789642345582199001811370405931630902688874496.000000,1746264826883431789642345582199001811370405931630902688874496.000000
80,0.593492,37,0.185930,-572515556329404888960766885454127402374064309815737160040448.000000,3976492274101825053435157945894207979882122814470270950047744.000000
80,0.593492,38,0.190955,-1296549775411705581976539128928957854008843539362106692337664.000000,-1296549775411705581976539128928957854008843539362106692337664.000000
80,0.593492,39,0.195980,419257653731003416665944625103457589220554508981031216873472.000000,-2925874306605624080550881761784713669146793144542724672716800.000000
80,0.593492,40,0.201005,940996686351924961926049943951314675351083953632920394006528.000000,940996686351924961926049943951314675351083953632920394006528.000000
80,0.593492,41,0.206030,-300094423325524244572965907466898939526431797572059191574528.000000,2104846241710755924315843488595847991692427275395095844618240.000000
80,0.593492,42,0.211055,-667659276883045055780346553415346728890389816044402648285184.000000,-667659276883045055780346553415346728890389816044402648285184.000000
80,0.593492,43,0.216080,209968302047791448333456140594594097105458044645744379428864.000000,-1480583509599201773730062132695098745515461455100604227518464.000000
80,0.593492,44,0.221106,463144610506248099477863195294721223298954940140238722301952.000000,463144610506248099477863195294721223298954940140238722301952.000000
80,0.593492,45,0.226131,-143609908699326295058766724478422274701238620609303155834880.000000,1018386002425690835284010510774547009211564905859956992901120.000000
80,0.593492,46,0.231156,-314110179543930586605719468852649236822366740063685632327680.000000,-314110179543930586605719468852649236822366740063685632327680.000000
80,0.593492,47,0.236181,96017103907481700879244240333817145042904051085872302391296.000000,-684953376689566684963109295606988828528622131111704372707328.000000
80,0.593492,48,0.241206,208278101791887760920577604766633258817455331232879736782848.000000,208278101791887760920577604766633258817455331232879736782848.000000
80,0.593492,49,0.246231,-62752281825275968741612399819903267212478107020152872632320.000000,450469668686352664607870446616708554614210700332173365346304.000000
80,0.593492,50,0.251256,-135014172797830458735604824340956586306238228316357006458880.000000,-135014172797830458735604824340956586306238228316357006458880.000000
80,0.593492,51,0.256281,40086329927792517086333004210208354955831813773262541815808.000000,-289667073756568305964648188087741463336115849582817109344256.000000
80,0.593492,52,0.261307,85556665787026316308770067051588267488788362729624002625536.000000,85556665787026316308770067051588267488788362729624002625536.000000
80,0.593492,53,0.266332,-25026784771131159661360033193736118040434279323215165652992.000000,182105103940639357282375639757214437778752240044599895130112.000000
80,0.593492,54,0.271357,-52993092548606149063881105331689694091833151701185114144768.000000,-52993092548606149063881105331689694091833151701185114144768.000000
80,0.593492,55,0.276382,15268618621384154958547421004947891008138947246104609030144.000000,-111913634329416922561252051441387198085426730327187059113984.000000
80,0.593492,56,0.281407,32078648555608639969561454422336482482133632476822768713728.000000,32078648555608639969561454422336482482133632476822768713728.000000
80,0.593492,57,0.286432,-9101494084274961074078615939859322087058635151221379301376.000000,67223169396939822463315216797870624019473835014493885693952.000000
80,0.593492,58,0.291457,-18974638053899572872681322058909023605772660934892100517888.000000,-18974638053899572872681322058909023605772660934892100517888.000000
80,0.593492,59,0.296482,5299867519174974059461162510558891924316996795171180904448.000000,-39459941186342075006391877519391326002375740688271251865600.000000
80,0.593492,60,0.301508,10965033321028219554826057867206263564076830691377046093824.000000,10965033321028219554826057867206263564076830691377046093824.000000
80,0.593492,61,0.306533,-3014164072132874356152336850515326572231130842142632574976.000000,22631385426933987062214693906449827428315755254736054386688.000000
80,0.593492,62,0.311558,-6189180390722190856420601741849008257568500304799195987968.000000,-6189180390722190856420601741849008257568500304799195987968.000000
80,0.593492,63,0.316583,1673854347113184336963987228598424107643681235237890686976.000000,-12679101802463245200260284083833901413724459814530685337600.000000
80,0.593492,64,0.321608,3411459174211875807570008996724289864509463797819940798464.000000,3411459174211875807570008996724289864509463797819940798464.000000
80,0.593492,65,0.326633,-907414826320690642341986086548479192617416718292317372416.000000,6937188412325874669596634442120524599054141623926597353472.000000
80,0.593492,66,0.331658,-1835767072374456431242008958899071655886228799162161299456.000000,-1835767072374456431242008958899071655886228799162161299456.000000
