step,t,k,x,E,H
156,0.389447,93,0.467337,0.069545,0.068753
156,0.389447,94,0.472362,0.065606,0.064642
156,0.389447,95,0.477387,0.061028,0.060196
156,0.389447,96,0.482412,0.054982,0.054547
156,0.389447,97,0.487437,0.049421,0.049124
156,0.389447,98,0.492462,0.043458,0.043385
156,0.389447,99,0.497487,0.037357,0.037423
156,0.389447,100,0.502513,0.032366,0.032300
156,0.389447,101,0.507538,0.026527,0.026601
156,0.389447,102,0.512563,0.020007,0.020304
156,0.389447,103,0.517588,0.013813,0.014248
156,0.389447,104,0.522613,0.006659,0.007491
156,0.389447,105,0.527638,-0.000137,0.000827
156,0.389447,106,0.532663,-0.005714,-0.004922
156,0.389447,107,0.537688,-0.011886,-0.010968
156,0.389447,108,0.542714,-0.017875,-0.016982
156,0.389447,109,0.547739,-0.023632,-0.022621
156,0.389447,110,0.552764,-0.030715,-0.029046
156,0.389447,111,0.557789,-0.037343,-0.035566
156,0.389447,112,0.562814,-0.042984,-0.041292
156,0.389447,113,0.567839,-0.048920,-0.047135
156,0.389447,114,0.572864,-0.053777,-0.052498
156,0.389447,115,0.577889,-0.058116,-0.056756
156,0.389447,116,0.582915,-0.063583,-0.061528
156,0.389447,117,0.587940,-0.068675,-0.066551
156,0.389447,118,0.592965,-0.073387,-0.070935
156,0.389447,119,0.597990,-0.078451,-0.075948
156,0.389447,120,0.603015,-0.082371,-0.080555
156,0.389447,121,0.608040,-0.085339,-0.083491
156,0.389447,122,0.613065,-0.088460,-0.086430
156,0.389447,123,0.618090,-0.091049,-0.089002
156,0.389447,124,0.623116,-0.093008,-0.090678
156,0.389447,125,0.628141,-0.095410,-0.093080
156,0.389447,126,0.633166,-0.097833,-0.095566
156,0.389447,127,0.638191,-0.099358,-0.097110
156,0.389447,128,0.643216,-0.100964,-0.098529
156,0.389447,129,0.648241,-0.102120,-0.099722
156,0.389447,130,0.653266,-0.101489,-0.099713
156,0.389447,131,0.658291,-0.100682,-0.098960
156,0.389447,132,0.663317,-0.099873,-0.098268
156,0.389447,133,0.668342,-0.098155,-0.096617
156,0.389447,134,0.673367,-0.096722,-0.094578
156,0.389447,135,0.678392,-0.095584,-0.093522
156,0.389447,136,0.683417,-0.093723,-0.091960
156,0.389447,137,0.688442,-0.091414,-0.089748
156,0.389447,138,0.693467,-0.089421,-0.087736
156,0.389447,139,0.698492,-0.086637,-0.085062
156,0.389447,140,0.703518,-0.082489,-0.081343
156,0.389447,141,0.708543,-0.078405,-0.077380
156,0.389447,142,0.713568,-0.073683,-0.073244
156,0.389447,143,0.718593,-0.068074,-0.067762
156,0.389447,144,0.723618,-0.062788,-0.062100
156,0.389447,145,0.728643,-0.057665,-0.057108
156,0.389447,146,0.733668,-0.051895,-0.051594
156,0.389447,147,0.738693,-0.046090,-0.045923
156,0.389447,148,0.743719,-0.041292,-0.040775
156,0.389447,149,0.748744,-0.036109,-0.035730
156,0.389447,150,0.753769,-0.030529,-0.030132
156,0.389447,151,0.758794,-0.025392,-0.025136
156,0.389447,152,0.763819,-0.020245,-0.020365
156,0.389447,153,0.768844,-0.014456,-0.014717
156,0.389447,154,0.773869,-0.008864,-0.008959
156,0.389447,155,0.778894,-0.003592,-0.003827
156,0.389447,156,0.783920,0.002531,0.001623
156,0.389447,157,0.788945,0.008877,0.007833
156,0.389447,158,0.793970,0.014525,0.013623
156,0.389447,159,0.798995,0.020233,0.019204
156,0.389447,160,0.804020,0.026715,0.025272
156,0.389447,161,0.809045,0.032819,0.031258
156,0.389447,162,0.814070,0.038307,0.036645
156,0.389447,163,0.819095,0.044107,0.042341
156,0.389447,164,0.824121,0.050022,0.048266
156,0.389447,165,0.829146,0.055232,0.053386
156,0.389447,166,0.834171,0.060296,0.058081
156,0.389447,167,0.839196,0.065618,0.063328
156,0.389447,168,0.844221,0.070339,0.068358
156,0.389447,169,0.849246,0.074373,0.072334
156,0.389447,170,0.854271,0.078683,0.076168
156,0.389447,171,0.859296,0.082962,0.080407
156,0.389447,172,0.864322,0.086196,0.084037
156,0.389447,173,0.869347,0.088951,0.086772
156,0.389447,174,0.874372,0.092131,0.089556
156,0.389447,175,0.879397,0.094934,0.092358
156,0.389447,176,0.884422,0.096586,0.094335
156,0.389447,177,0.889447,0.097994,0.095760
156,0.389447,178,0.894472,0.099723,0.097285
156,0.389447,179,0.899497,0.100805,0.098404
156,0.389447,180,0.904523,0.100871,0.098656
156,0.389447,181,0.909548,0.100869,0.098709
156,0.389447,182,0.914573,0.100959,0.098812
156,0.389447,183,0.919598,0.100254,0.098179
156,0.389447,184,0.924623,0.098782,0.096756
156,0.389447,185,0.929648,0.097345,0.095408
156,0.389447,186,0.934673,0.095765,0.094027
156,0.389447,187,0.939698,0.093354,0.091719
156,0.389447,188,0.944724,0.090439,0.088752
156,0.389447,189,0.949749,0.087619,0.086048
156,0.389447,190,0.954774,0.084485,0.083246
156,0.389447,191,0.959799,0.080560,0.079448
156,0.389447,192,0.964824,0.076359,0.075133
156,0.389447,193,0.969849,0.072301,0.071213
156,0.389447,194,0.974874,0.067847,0.067173
156,0.389447,195,0.979899,0.062683,0.062153
156,0.389447,196,0.984925,0.057424,0.056748
156,0.389447,197,0.989950,0.052365,0.051838
156,0.389447,198,0.994975,0.046916,0.046842
156,0.389447,199,1.000000,0.040857,0.040934
157,0.391960,0,0.000000,0.040719,0.040863
157,0.391960,1,0.005025,0.034679,0.034997
157,0.391960,2,0.010050,0.029032,0.029405
157,0.391960,3,0.015075,0.022972,0.023517
157,0.391960,4,0.020101,0.016277,0.017122
157,0.391960,5,0.025126,0.009799,0.010809
157,0.391960,6,0.030151,0.003849,0.004867
157,0.391960,7,0.035176,-0.002377,-0.001201
157,0.391960,8,0.040201,-0.009191,-0.007678
157,0.391960,9,0.045226,-0.015739,-0.014078
157,0.391960,10,0.050251,-0.021590,-0.020011
157,0.391960,11,0.055276,-0.027545,-0.025832
157,0.391960,12,0.060302,-0.034061,-0.031956
157,0.391960,13,0.065327,-0.040301,-0.038077
157,0.391960,14,0.070352,-0.045676,-0.043653
157,0.391960,15,0.075377,-0.050951,-0.048826
157,0.391960,16,0.080402,-0.056748,-0.054174
157,0.391960,17,0.085427,-0.062306,-0.059648
157,0.391960,18,0.090452,-0.066888,-0.064553
157,0.391960,19,0.095477,-0.071140,-0.068742
157,0.391960,20,0.100503,-0.075809,-0.072935
157,0.391960,21,0.105528,-0.080320,-0.077404
157,0.391960,22,0.110553,-0.083875,-0.081358
157,0.391960,23,0.115578,-0.086870,-0.084333
157,0.391960,24,0.120603,-0.090050,-0.087089
157,0.391960,25,0.125628,-0.093165,-0.090206
157,0.391960,26,0.130653,-0.095533,-0.092951
157,0.391960,27,0.135678,-0.097169,-0.094610
157,0.391960,28,0.140704,-0.098602,-0.095799
157,0.391960,29,0.145729,-0.100014,-0.097255
157,0.391960,30,0.150754,-0.101077,-0.098538
157,0.391960,31,0.155779,-0.101359,-0.098886
157,0.391960,32,0.160804,-0.100980,-0.098573
157,0.391960,33,0.165829,-0.100475,-0.098154
157,0.391960,34,0.170854,-0.100111,-0.097759
157,0.391960,35,0.175879,-0.099056,-0.096808
157,0.391960,36,0.180905,-0.097073,-0.095250
157,0.391960,37,0.185930,-0.094612,-0.092910
157,0.391960,38,0.190955,-0.092719,-0.090806
157,0.391960,39,0.195980,-0.090186,-0.088407
157,0.391960,40,0.201005,-0.087107,-0.085978
157,0.391960,41,0.206030,-0.082852,-0.081869
157,0.391960,42,0.211055,-0.079505,-0.078393
157,0.391960,43,0.216080,-0.075163,-0.074206
157,0.391960,44,0.221106,-0.071577,-0.071129
157,0.391960,45,0.226131,-0.065949,-0.065660
157,0.391960,46,0.231156,-0.061456,-0.061325
157,0.391960,47,0.236181,-0.055326,-0.055357
157,0.391960,48,0.241206,-0.051214,-0.051168
157,0.391960,49,0.246231,-0.045137,-0.045253
157,0.391960,50,0.251256,-0.039594,-0.040014
157,0.391960,51,0.256281,-0.032895,-0.033475
157,0.391960,52,0.261307,-0.027208,-0.027235
157,0.391960,53,0.266332,-0.021690,-0.021874
157,0.391960,54,0.271357,-0.015053,-0.015550
157,0.391960,55,0.276382,-0.009077,-0.009728
157,0.391960,56,0.281407,-0.001722,-0.002417
157,0.391960,57,0.286432,0.004082,0.003237
157,0.391960,58,0.291457,0.010465,0.009310
157,0.391960,59,0.296482,0.016541,0.015244
157,0.391960,60,0.301508,0.023031,0.020977
157,0.391960,61,0.306533,0.030192,0.028010
157,0.391960,62,0.311558,0.035452,0.033597
157,0.391960,63,0.316583,0.041459,0.039492
157,0.391960,64,0.321608,0.046687,0.044645
157,0.391960,65,0.326633,0.052284,0.050146
157,0.391960,66,0.331658,0.058344,0.056349
157,0.391960,67,0.336683,0.063040,0.060966
157,0.391960,68,0.341709,0.068047,0.066015
157,0.391960,69,0.346734,0.071993,0.069898
157,0.391960,70,0.351759,0.076550,0.073638
157,0.391960,71,0.356784,0.081428,0.078473
157,0.391960,72,0.361809,0.084718,0.082031
157,0.391960,73,0.366834,0.088336,0.085628
157,0.391960,74,0.371859,0.090637,0.088327
157,0.391960,75,0.376884,0.092727,0.090416
157,0.391960,76,0.381910,0.095839,0.093284
157,0.391960,77,0.386935,0.097684,0.095147
157,0.391960,78,0.391960,0.099461,0.096998
157,0.391960,79,0.396985,0.100431,0.098007
157,0.391960,80,0.402010,0.100398,0.097751
157,0.391960,81,0.407035,0.101110,0.098522
157,0.391960,82,0.412060,0.101083,0.098661
157,0.391960,83,0.417085,0.100795,0.098452
157,0.391960,84,0.422111,0.100084,0.098379
157,0.391960,85,0.427136,0.097896,0.096286
157,0.391960,86,0.432161,0.096240,0.094174
157,0.391960,87,0.437186,0.094394,0.092437
157,0.391960,88,0.442211,0.091968,0.089836
157,0.391960,89,0.447236,0.089965,0.087959
157,0.391960,90,0.452261,0.086373,0.085297
157,0.391960,91,0.457286,0.082075,0.081137
157,0.391960,92,0.462312,0.078380,0.077376
157,0.391960,93,0.467337,0.073858,0.073000
157,0.391960,94,0.472362,0.069884,0.068533
157,0.391960,95,0.477387,0.066075,0.064879
157,0.391960,96,0.482412,0.060519,0.060083
157,0.391960,97,0.487437,0.055003,0.054729
157,0.391960,98,0.492462,0.049309,0.049436
157,0.391960,99,0.497487,0.042899,0.043189
157,0.391960,100,0.502513,0.037777,0.037487
157,0.391960,101,0.507538,0.032525,0.032397
157,0.391960,102,0.512563,0.026183,0.026457
157,0.391960,103,0.517588,0.020220,0.020655
157,0.391960,104,0.522613,0.013370,0.014566
157,0.391960,105,0.527638,0.006070,0.007421
157,0.391960,106,0.532663,0.000183,0.001041
157,0.391960,107,0.537688,-0.005855,-0.004852
157,0.391960,108,0.542714,-0.012048,-0.011110
157,0.391960,109,0.547739,-0.017600,-0.016524
157,0.391960,110,0.552764,-0.024242,-0.022236
157,0.391960,111,0.557789,-0.031220,-0.029087
157,0.391960,112,0.562814,-0.037200,-0.035243
157,0.391960,113,0.567839,-0.043317,-0.041251
157,0.391960,114,0.572864,-0.048966,-0.047356
157,0.391960,115,0.577889,-0.053601,-0.051896
157,0.391960,116,0.582915,-0.058685,-0.056343
157,0.391960,117,0.587940,-0.063972,-0.061550
157,0.391960,118,0.592965,-0.068689,-0.066100
157,0.391960,119,0.597990,-0.073641,-0.070993
157,0.391960,120,0.603015,-0.078599,-0.076175
157,0.391960,121,0.608040,-0.082402,-0.079938
157,0.391960,122,0.613065,-0.085705,-0.083168
157,0.391960,123,0.618090,-0.088925,-0.086370
157,0.391960,124,0.623116,-0.090968,-0.088658
157,0.391960,125,0.628141,-0.092966,-0.090656
157,0.391960,126,0.633166,-0.095818,-0.093110
157,0.391960,127,0.638191,-0.097877,-0.095190
157,0.391960,128,0.643216,-0.099658,-0.096703
157,0.391960,129,0.648241,-0.101527,-0.098616
157,0.391960,130,0.653266,-0.101869,-0.099774
157,0.391960,131,0.658291,-0.101404,-0.099372
157,0.391960,132,0.663317,-0.101045,-0.098970
157,0.391960,133,0.668342,-0.100000,-0.098005
157,0.391960,134,0.673367,-0.098269,-0.096131
157,0.391960,135,0.678392,-0.096893,-0.094851
157,0.391960,136,0.683417,-0.095611,-0.093644
157,0.391960,137,0.688442,-0.093526,-0.091671
157,0.391960,138,0.693467,-0.091764,-0.089582
157,0.391960,139,0.698492,-0.089833,-0.087779
157,0.391960,140,0.703518,-0.086330,-0.085033
157,0.391960,141,0.708543,-0.082454,-0.081299
157,0.391960,142,0.713568,-0.078493,-0.077648
157,0.391960,143,0.718593,-0.073646,-0.072950
157,0.391960,144,0.723618,-0.068115,-0.067464
157,0.391960,145,0.728643,-0.062918,-0.062422
157,0.391960,146,0.733668,-0.057488,-0.057304
157,0.391960,147,0.738693,-0.051499,-0.051473
157,0.391960,148,0.743719,-0.046389,-0.045809
157,0.391960,149,0.748744,-0.041431,-0.041011
157,0.391960,150,0.753769,-0.035826,-0.035710
157,0.391960,151,0.758794,-0.030276,-0.030321
157,0.391960,152,0.763819,-0.025454,-0.025423
157,0.391960,153,0.768844,-0.020159,-0.020290
157,0.391960,154,0.773869,-0.014309,-0.014597
157,0.391960,155,0.778894,-0.008883,-0.009332
157,0.391960,156,0.783920,-0.003299,-0.004257
157,0.391960,157,0.788945,0.002877,0.001764
157,0.391960,158,0.793970,0.008839,0.007857
157,0.391960,159,0.798995,0.014408,0.013280
157,0.391960,160,0.804020,0.020688,0.018910
157,0.391960,161,0.809045,0.027132,0.025220
157,0.391960,162,0.814070,0.032765,0.031063
157,0.391960,163,0.819095,0.038296,0.036474
157,0.391960,164,0.824121,0.044500,0.042252
157,0.391960,165,0.829146,0.050324,0.047973
157,0.391960,166,0.834171,0.055325,0.053003
157,0.391960,167,0.839196,0.060480,0.058073
157,0.391960,168,0.844221,0.065837,0.063364
157,0.391960,169,0.849246,0.070468,0.067929
157,0.391960,170,0.854271,0.074646,0.071888
157,0.391960,171,0.859296,0.079027,0.076224
157,0.391960,172,0.864322,0.083014,0.080455
157,0.391960,173,0.869347,0.086192,0.083610
157,0.391960,174,0.874372,0.089338,0.086379
157,0.391960,175,0.879397,0.092545,0.089585
157,0.391960,176,0.884422,0.094885,0.092348
157,0.391960,177,0.889447,0.096519,0.094002
157,0.391960,178,0.894472,0.098402,0.095485
157,0.391960,179,0.899497,0.100119,0.097245
157,0.391960,180,0.904523,0.100719,0.098320
157,0.391960,181,0.909548,0.100791,0.098456
157,0.391960,182,0.914573,0.101224,0.098566
157,0.391960,183,0.919598,0.101282,0.098707
157,0.391960,184,0.924623,0.100167,0.098042
157,0.391960,185,0.929648,0.098710,0.096687
157,0.391960,186,0.934673,0.097610,0.095385
157,0.391960,187,0.939698,0.095992,0.093886
157,0.391960,188,0.944724,0.093274,0.091561
157,0.391960,189,0.949749,0.090372,0.088793
157,0.391960,190,0.954774,0.087785,0.086124
157,0.391960,191,0.959799,0.084616,0.083102
157,0.391960,192,0.964824,0.080477,0.079300
157,0.391960,193,0.969849,0.076282,0.075263
157,0.391960,194,0.974874,0.072376,0.071366
157,0.391960,195,0.979899,0.067895,0.067051
157,0.391960,196,0.984925,0.062581,0.062037
157,0.391960,197,0.989950,0.057318,0.056945
157,0.391960,198,0.994975,0.052368,0.052050
157,0.391960,199,1.000000,0.046902,0.046759
158,0.394472,0,0.000000,0.046600,0.046907
158,0.394472,1,0.005025,0.040408,0.040911
158,0.394472,2,0.010050,0.034772,0.035052
158,0.394472,3,0.015075,0.029114,0.029587
158,0.394472,4,0.020101,0.022631,0.023716
158,0.394472,5,0.025126,0.015926,0.017198
158,0.394472,6,0.030151,0.009853,0.010883
158,0.394472,7,0.035176,0.003895,0.005102
158,0.394472,8,0.040201,-0.002752,-0.000944
158,0.394472,9,0.045226,-0.009572,-0.007598
158,0.394472,10,0.050251,-0.015713,-0.014011
158,0.394472,11,0.055276,-0.021572,-0.019719
158,0.394472,12,0.060302,-0.027939,-0.025516
158,0.394472,13,0.065327,-0.034453,-0.031896
158,0.394472,14,0.070352,-0.040302,-0.038034
158,0.394472,15,0.075377,-0.045691,-0.043308
158,0.394472,16,0.080402,-0.051337,-0.048461
158,0.394472,17,0.085427,-0.057116,-0.054146
158,0.394472,18,0.090452,-0.062341,-0.059636
158,0.394472,19,0.095477,-0.066949,-0.064173
158,0.394472,20,0.100503,-0.071478,-0.068355
158,0.394472,21,0.105528,-0.076109,-0.072938
158,0.394472,22,0.110553,-0.080410,-0.077410
158,0.394472,23,0.115578,-0.084004,-0.080981
158,0.394472,24,0.120603,-0.087113,-0.083974
158,0.394472,25,0.125628,-0.090235,-0.087097
158,0.394472,26,0.130653,-0.093331,-0.090196
158,0.394472,27,0.135678,-0.095744,-0.092636
158,0.394472,28,0.140704,-0.097280,-0.094349
158,0.394472,29,0.145729,-0.098645,-0.095765
158,0.394472,30,0.150754,-0.100261,-0.097189
158,0.394472,31,0.155779,-0.101341,-0.098344
158,0.394472,32,0.160804,-0.101346,-0.098803
158,0.394472,33,0.165829,-0.100882,-0.098435
158,0.394472,34,0.170854,-0.100784,-0.098045
158,0.394472,35,0.175879,-0.100310,-0.097689
158,0.394472,36,0.180905,-0.099022,-0.096988
158,0.394472,37,0.185930,-0.096834,-0.094936
158,0.394472,38,0.190955,-0.094970,-0.092923
158,0.394472,39,0.195980,-0.092600,-0.090704
158,0.394472,40,0.201005,-0.090376,-0.088956
158,0.394472,41,0.206030,-0.086644,-0.085389
158,0.394472,42,0.211055,-0.083337,-0.082317
158,0.394472,43,0.216080,-0.078796,-0.077949
158,0.394472,44,0.221106,-0.075850,-0.075101
158,0.394472,45,0.226131,-0.070850,-0.070282
158,0.394472,46,0.231156,-0.066607,-0.066548
158,0.394472,47,0.236181,-0.060404,-0.060528
158,0.394472,48,0.241206,-0.056266,-0.056013
158,0.394472,49,0.246231,-0.050714,-0.050644
158,0.394472,50,0.251256,-0.045483,-0.045728
158,0.394472,51,0.256281,-0.039285,-0.039712
158,0.394472,52,0.261307,-0.033008,-0.033111
158,0.394472,53,0.266332,-0.027532,-0.027815
158,0.394472,54,0.271357,-0.021126,-0.021494
158,0.394472,55,0.276382,-0.015644,-0.016189
158,0.394472,56,0.281407,-0.008205,-0.009348
158,0.394472,57,0.286432,-0.001781,-0.003096
158,0.394472,58,0.291457,0.004462,0.003065
158,0.394472,59,0.296482,0.010707,0.009151
158,0.394472,60,0.301508,0.016649,0.014390
158,0.394472,61,0.306533,0.023882,0.021479
158,0.394472,62,0.311558,0.029711,0.027571
158,0.394472,63,0.316583,0.035934,0.033667
158,0.394472,64,0.321608,0.041360,0.039397
158,0.394472,65,0.326633,0.046432,0.044359
158,0.394472,66,0.331658,0.052935,0.050461
158,0.394472,67,0.336683,0.058208,0.055643
158,0.394472,68,0.341709,0.063581,0.061028
158,0.394472,69,0.346734,0.068181,0.065557
158,0.394472,70,0.351759,0.072262,0.069113
158,0.394472,71,0.356784,0.077231,0.074034
158,0.394472,72,0.361809,0.081140,0.078053
158,0.394472,73,0.366834,0.085188,0.082077
158,0.394472,74,0.371859,0.088243,0.085796
158,0.394472,75,0.376884,0.090248,0.087801
158,0.394472,76,0.381910,0.093474,0.090495
158,0.394472,77,0.386935,0.095827,0.092869
158,0.394472,78,0.391960,0.098031,0.094884
158,0.394472,79,0.396985,0.100055,0.096952
158,0.394472,80,0.402010,0.100140,0.097450
158,0.394472,81,0.407035,0.100655,0.098033
158,0.394472,82,0.412060,0.101118,0.098521
158,0.394472,83,0.417085,0.100936,0.098427
158,0.394472,84,0.422111,0.101167,0.098848
158,0.394472,85,0.427136,0.099998,0.097787
158,0.394472,86,0.432161,0.098165,0.095892
158,0.394472,87,0.437186,0.096563,0.094416
158,0.394472,88,0.442211,0.094207,0.092000
158,0.394472,89,0.447236,0.092235,0.090171
158,0.394472,90,0.452261,0.089784,0.088397
158,0.394472,91,0.457286,0.086035,0.084805
158,0.394472,92,0.462312,0.082448,0.081254
158,0.394472,93,0.467337,0.078279,0.077252
158,0.394472,94,0.472362,0.073945,0.072523
158,0.394472,95,0.477387,0.070300,0.069055
158,0.394472,96,0.482412,0.065594,0.065071
158,0.394472,97,0.487437,0.060326,0.059986
158,0.394472,98,0.492462,0.055079,0.055162
158,0.394472,99,0.497487,0.048874,0.049142
158,0.394472,100,0.502513,0.043172,0.042904
158,0.394472,101,0.507538,0.038040,0.037956
158,0.394472,102,0.512563,0.032054,0.032394
158,0.394472,103,0.517588,0.026165,0.026689
158,0.394472,104,0.522613,0.019987,0.021232
158,0.394472,105,0.527638,0.012832,0.014254
158,0.394472,106,0.532663,0.006320,0.007347
158,0.394472,107,0.537688,0.000220,0.001414
158,0.394472,108,0.542714,-0.006212,-0.004982
158,0.394472,109,0.547739,-0.012037,-0.010649
158,0.394472,110,0.552764,-0.017961,-0.015897
158,0.394472,111,0.557789,-0.024716,-0.022509
158,0.394472,112,0.562814,-0.031118,-0.028971
158,0.394472,113,0.567839,-0.037261,-0.034988
158,0.394472,114,0.572864,-0.043644,-0.041433
158,0.394472,115,0.577889,-0.049108,-0.046789
158,0.394472,116,0.582915,-0.053859,-0.051350
158,0.394472,117,0.587940,-0.059093,-0.056496
158,0.394472,118,0.592965,-0.063967,-0.061345
158,0.394472,119,0.597990,-0.068603,-0.065913
158,0.394472,120,0.603015,-0.074127,-0.071024
158,0.394472,121,0.608040,-0.078905,-0.075757
158,0.394472,122,0.613065,-0.082489,-0.079531
158,0.394472,123,0.618090,-0.086180,-0.083201
158,0.394472,124,0.623116,-0.088826,-0.086378
158,0.394472,125,0.628141,-0.090739,-0.088293
158,0.394472,126,0.633166,-0.093551,-0.090440
158,0.394472,127,0.638191,-0.096081,-0.092993
158,0.394472,128,0.643216,-0.097945,-0.094748
158,0.394472,129,0.648241,-0.099992,-0.096843
158,0.394472,130,0.653266,-0.101491,-0.098867
158,0.394472,131,0.658291,-0.101806,-0.099253
158,0.394472,132,0.663317,-0.101728,-0.099164
158,0.394472,133,0.668342,-0.101419,-0.098946
158,0.394472,134,0.673367,-0.099845,-0.097772
158,0.394472,135,0.678392,-0.098137,-0.096174
158,0.394472,136,0.683417,-0.097201,-0.094934
158,0.394472,137,0.688442,-0.095557,-0.093416
158,0.394472,138,0.693467,-0.093710,-0.091306
158,0.394472,139,0.698492,-0.092108,-0.089849
158,0.394472,140,0.703518,-0.089570,-0.088014
158,0.394472,141,0.708543,-0.086147,-0.084750
158,0.394472,142,0.713568,-0.082667,-0.081353
158,0.394472,143,0.718593,-0.078738,-0.077594
158,0.394472,144,0.723618,-0.073379,-0.072834
158,0.394472,145,0.728643,-0.067998,-0.067630
158,0.394472,146,0.733668,-0.062962,-0.062680
158,0.394472,147,0.738693,-0.057247,-0.057144
158,0.394472,148,0.743719,-0.051620,-0.051192
158,0.394472,149,0.748744,-0.046481,-0.046236
158,0.394472,150,0.753769,-0.041171,-0.041240
158,0.394472,151,0.758794,-0.035419,-0.035672
158,0.394472,152,0.763819,-0.030470,-0.030346
158,0.394472,153,0.768844,-0.025572,-0.025631
158,0.394472,154,0.773869,-0.019788,-0.020357
158,0.394472,155,0.778894,-0.014053,-0.014802
158,0.394472,156,0.783920,-0.008847,-0.009694
158,0.394472,157,0.788945,-0.003180,-0.004200
158,0.394472,158,0.793970,0.003082,0.001826
158,0.394472,159,0.798995,0.008882,0.007461
158,0.394472,160,0.804020,0.014718,0.012823
158,0.394472,161,0.809045,0.021056,0.019010
158,0.394472,162,0.814070,0.027138,0.025240
158,0.394472,163,0.819095,0.032702,0.030668
158,0.394472,164,0.824121,0.038750,0.036129
158,0.394472,165,0.829146,0.044949,0.042210
158,0.394472,166,0.834171,0.050275,0.047828
158,0.394472,167,0.839196,0.055300,0.052756
158,0.394472,168,0.844221,0.060908,0.057911
158,0.394472,169,0.849246,0.066206,0.063134
158,0.394472,170,0.854271,0.070499,0.067619
158,0.394472,171,0.859296,0.074744,0.071813
158,0.394472,172,0.864322,0.079321,0.076212
158,0.394472,173,0.869347,0.083230,0.080095
158,0.394472,174,0.874372,0.086351,0.083214
158,0.394472,175,0.879397,0.089561,0.086422
158,0.394472,176,0.884422,0.092676,0.089653
158,0.394472,177,0.889447,0.094950,0.091950
158,0.394472,178,0.894472,0.096780,0.093609
158,0.394472,179,0.899497,0.098702,0.095579
158,0.394472,180,0.904523,0.100113,0.097337
158,0.394472,181,0.909548,0.100668,0.097963
158,0.394472,182,0.914573,0.101099,0.098129
158,0.394472,183,0.919598,0.101544,0.098668
158,0.394472,184,0.924623,0.101177,0.098795
158,0.394472,185,0.929648,0.100038,0.097770
158,0.394472,186,0.934673,0.099010,0.096453
158,0.394472,187,0.939698,0.097904,0.095481
158,0.394472,188,0.944724,0.095821,0.093968
158,0.394472,189,0.949749,0.093091,0.091389
158,0.394472,190,0.954774,0.090630,0.088656
158,0.394472,191,0.959799,0.088027,0.086219
158,0.394472,192,0.964824,0.084397,0.083190
158,0.394472,193,0.969849,0.080249,0.079220
158,0.394472,194,0.974874,0.076482,0.075210
158,0.394472,195,0.979899,0.072560,0.071475
158,0.394472,196,0.984925,0.067634,0.067161
158,0.394472,197,0.989950,0.062312,0.062032
158,0.394472,198,0.994975,0.057461,0.056958
158,0.394472,199,1.000000,0.052496,0.052189
159,0.396985,0,0.000000,0.052239,0.052500
159,0.396985,1,0.005025,0.046335,0.046814
159,0.396985,2,0.010050,0.040434,0.040828
159,0.396985,3,0.015075,0.034782,0.035392
159,0.396985,4,0.020101,0.028826,0.029936
159,0.396985,5,0.025126,0.022342,0.023660
159,0.396985,6,0.030151,0.015901,0.017149
159,0.396985,7,0.035176,0.009809,0.011254
159,0.396985,8,0.040201,0.003598,0.005480
159,0.396985,9,0.045226,-0.003039,-0.000973
159,0.396985,10,0.050251,-0.009653,-0.007620
159,0.396985,11,0.055276,-0.015819,-0.013620
159,0.396985,12,0.060302,-0.021850,-0.019329
159,0.396985,13,0.065327,-0.028194,-0.025523
159,0.396985,14,0.070352,-0.034595,-0.031892
159,0.396985,15,0.075377,-0.040477,-0.037647
159,0.396985,16,0.080402,-0.045918,-0.042935
159,0.396985,17,0.085427,-0.051528,-0.048441
159,0.396985,18,0.090452,-0.057327,-0.054106
159,0.396985,19,0.095477,-0.062590,-0.059289
159,0.396985,20,0.100503,-0.067096,-0.063859
159,0.396985,21,0.105528,-0.071581,-0.068292
159,0.396985,22,0.110553,-0.076388,-0.072840
159,0.396985,23,0.115578,-0.080723,-0.077148
159,0.396985,24,0.120603,-0.084055,-0.080774
159,0.396985,25,0.125628,-0.087124,-0.083844
159,0.396985,26,0.130653,-0.090562,-0.086924
159,0.396985,27,0.135678,-0.093668,-0.090059
159,0.396985,28,0.140704,-0.095715,-0.092571
159,0.396985,29,0.145729,-0.097224,-0.094136
159,0.396985,30,0.150754,-0.098972,-0.095534
159,0.396985,31,0.155779,-0.100535,-0.097179
159,0.396985,32,0.160804,-0.101300,-0.098440
159,0.396985,33,0.165829,-0.101261,-0.098507
159,0.396985,34,0.170854,-0.101157,-0.098256
159,0.396985,35,0.175879,-0.100839,-0.098068
159,0.396985,36,0.180905,-0.100399,-0.097974
159,0.396985,37,0.185930,-0.098867,-0.096593
159,0.396985,38,0.190955,-0.097085,-0.095065
159,0.396985,39,0.195980,-0.094583,-0.092730
159,0.396985,40,0.201005,-0.093034,-0.091265
159,0.396985,41,0.206030,-0.089964,-0.088377
159,0.396985,42,0.211055,-0.087057,-0.086097
159,0.396985,43,0.216080,-0.082404,-0.081636
159,0.396985,44,0.221106,-0.079684,-0.078740
159,0.396985,45,0.226131,-0.075127,-0.074381
159,0.396985,46,0.231156,-0.071484,-0.071276
159,0.396985,47,0.236181,-0.065671,-0.065666
159,0.396985,48,0.241206,-0.061208,-0.060921
159,0.396985,49,0.246231,-0.055857,-0.055773
159,0.396985,50,0.251256,-0.050950,-0.050860
