# x		T		Y		Yeq		geff		heff		rho		s		H
# ======================================================================================================
2.17272	0.460252	1.95161e-09	0.00162665	65.9811	65.3998	0.974047	2.79692	2.3742e-19
2.24206	0.446018	1.95255e-09	0.00157392	65.5212	64.9412	0.853043	2.52752	2.22184e-19
2.31361	0.432225	1.95339e-09	0.00152148	65.0056	64.4267	0.746394	2.28198	2.07832e-19
2.38744	0.418858	1.95416e-09	0.00146809	64.4879	63.9102	0.653016	2.0601	1.94397e-19
2.46363	0.405904	1.95484e-09	0.00141492	63.9217	63.3451	0.57085	1.85824	1.81756e-19
2.54225	0.393352	1.95545e-09	0.00136134	63.3375	62.7621	0.498842	1.67555	1.69906e-19
2.62338	0.381187	1.956e-09	0.00130788	62.715	62.1409	0.435615	1.50976	1.58774e-19
2.7071	0.369399	1.95649e-09	0.00125457	62.0556	61.4826	0.380137	1.35942	1.4832e-19
2.79349	0.357975	1.95692e-09	0.00120126	61.3714	60.7996	0.331553	1.22342	1.38518e-19
2.88264	0.346904	1.9573e-09	0.00114871	60.6279	60.0574	0.288861	1.0998	1.29292e-19
2.97463	0.336176	1.95763e-09	0.00109602	59.8763	59.3071	0.251593	0.988378	1.20664e-19
3.06956	0.325779	1.95792e-09	0.0010447	59.04	58.4721	0.218786	0.886823	1.12522e-19
3.16752	0.315704	1.95818e-09	0.000993204	58.2087	57.6422	0.190234	0.795608	1.04923e-19
3.2686	0.305941	1.9584e-09	0.000943449	57.2777	56.7126	0.165088	0.712377	9.7743e-20
3.37291	0.29648	1.95859e-09	0.000893872	56.3436	55.7799	0.143219	0.637645	9.10393e-20
3.48055	0.287311	1.95876e-09	0.000845857	55.3268	54.7646	0.124028	0.569735	8.47206e-20
3.59163	0.278425	1.9589e-09	0.000798626	54.2808	53.7201	0.107315	0.508605	7.88058e-20
3.70624	0.269815	1.95902e-09	0.000752759	53.1728	52.6138	0.0927112	0.453331	7.32478e-20
