# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
181	181.0000000000	181.5000000000	0.0053660710	-0.0044333896
182	182.0000000000	182.5000000000	-0.0006754138	0.0023827665
183	183.0000000000	183.5000000000	0.0042112464	-0.0043984997
184	184.0000000000	184.5000000000	-0.0011244438	0.0033987641
185	185.0000000000	185.5000000000	0.0024774446	-0.0044298755
186	186.0000000000	186.5000000000	-0.0032234085	0.0020795186
187	187.0000000000	187.5000000000	0.0026333197	-0.0039160330
188	188.0000000000	188.5000000000	-0.0038130898	0.0014278370
189	189.0000000000	189.5000000000	0.0044982937	-0.0023188860
190	190.0000000000	190.5000000000	-0.0031925777	0.0029778123
191	191.0000000000	191.5000000000	0.0041336652	-0.0014843902
192	192.0000000000	192.5000000000	-0.0027189471	0.0041389977
193	193.0000000000	193.5000000000	0.0014146216	-0.0023410713
194	194.0000000000	194.5000000000	-0.0022455505	0.0040400573
195	195.0000000000	195.5000000000	0.0002970381	-0.0019977755
196	196.0000000000	196.5000000000	-0.0030689201	0.0035199389
197	197.0000000000	197.5000000000	-0.0001284119	-0.0006446602
198	198.0000000000	198.5000000000	-0.0045738264	0.0032235950
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 567.500000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.1188964809	0.1137523628
2	2.0000000000	2.5000000000	0.0188800757	0.0198145872
3	3.0000000000	3.5000000000	0.1161674912	0.1108254434
4	4.0000000000	4.5000000000	0.0387785504	0.0402353515
5	5.0000000000	5.5000000000	0.1111943141	0.1064200762
6	6.0000000000	6.5000000000	0.0602728739	0.0614152440
7	7.0000000000	7.5000000000	0.1059684994	0.1021373786
8	8.0000000000	8.5000000000	0.0789931497	0.0799952056
9	9.0000000000	9.5000000000	0.1005313828	0.0960003207
10	10.0000000000	10.5000000000	0.0952955127	0.0971311688
11	11.0000000000	11.5000000000	0.0924553301	0.0877197238
12	12.0000000000	12.5000000000	0.1103207567	0.1132068354
13	13.0000000000	13.5000000000	0.0814539746	0.0779957518
14	14.0000000000	14.5000000000	0.1233436005	0.1268888626
15	15.0000000000	15.5000000000	0.0687089853	0.0660458733
16	16.0000000000	16.5000000000	0.1351741842	0.1385693288
17	17.0000000000	17.5000000000	0.0552092101	0.0530714183
18	18.0000000000	18.5000000000	0.1468328081	0.1493566549
19	19.0000000000	19.5000000000	0.0433174248	0.0411758138
20	20.0000000000	20.5000000000	0.1551039114	0.1576962819
21	21.0000000000	21.5000000000	0.0309471946	0.0296254888
22	22.0000000000	22.5000000000	0.1587161213	0.1623322089
23	23.0000000000	23.5000000000	0.0160465920	0.0155295691
24	24.0000000000	24.5000000000	0.1603081456	0.1646726455
25	25.0000000000	25.5000000000	0.0000405637	-0.0005268001
26	26.0000000000	26.5000000000	0.1604347231	0.1650354906
27	27.0000000000	27.5000000000	-0.0163066938	-0.0154952379
28	28.0000000000	28.5000000000	0.1582814440	0.1618964529
29	29.0000000000	29.5000000000	-0.0309707254	-0.0291242819
30	30.0000000000	30.5000000000	0.1539226592	0.1560157304
31	31.0000000000	31.5000000000	-0.0431618147	-0.0413045536
32	32.0000000000	32.5000000000	0.1466360227	0.1489847670
33	33.0000000000	33.5000000000	-0.0552568415	-0.0531717474
34	34.0000000000	34.5000000000	0.1365291991	0.1402721392
35	35.0000000000	35.5000000000	-0.0685482088	-0.0656222853
36	36.0000000000	36.5000000000	0.1250122618	0.1287518781
37	37.0000000000	37.5000000000	-0.0810119933	-0.0773797151
38	38.0000000000	38.5000000000	0.1102230339	0.1133374382
39	39.0000000000	39.5000000000	-0.0927781298	-0.0890225597
40	40.0000000000	40.5000000000	0.0940751648	0.0959548271
41	41.0000000000	41.5000000000	-0.1014101645	-0.0972151996
42	42.0000000000	42.5000000000	0.0775484692	0.0781980317
43	43.0000000000	43.5000000000	-0.1065857985	-0.1018582741
44	44.0000000000	44.5000000000	0.0599783331	0.0607856503
45	45.0000000000	45.5000000000	-0.1120898091	-0.1072591646
46	46.0000000000	46.5000000000	0.0421979498	0.0432587665
47	47.0000000000	47.5000000000	-0.1167578909	-0.1119112010
48	48.0000000000	48.5000000000	0.0228660208	0.0234731895
49	49.0000000000	49.5000000000	-0.1185899312	-0.1143617712
50	50.0000000000	50.5000000000	0.0020261232	0.0024524283
51	51.0000000000	51.5000000000	-0.1194604617	-0.1155844522
52	52.0000000000	52.5000000000	-0.0185754856	-0.0188812455
53	53.0000000000	53.5000000000	-0.1203743400	-0.1161672032
54	54.0000000000	54.5000000000	-0.0371410414	-0.0388116529
55	55.0000000000	55.5000000000	-0.1185403176	-0.1146741755
56	56.0000000000	56.5000000000	-0.0535017579	-0.0553155140
57	57.0000000000	57.5000000000	-0.1144310035	-0.1116138959
58	58.0000000000	58.5000000000	-0.0670940446	-0.0704787953
59	59.0000000000	59.5000000000	-0.1084359368	-0.1068816008
60	60.0000000000	60.5000000000	-0.0797833011	-0.0839936451
61	61.0000000000	61.5000000000	-0.1022250941	-0.1017118771
62	62.0000000000	62.5000000000	-0.0918841839	-0.0949670026
63	63.0000000000	63.5000000000	-0.0976357786	-0.0985717695
64	64.0000000000	64.5000000000	-0.1009884964	-0.1039414305
65	65.0000000000	65.5000000000	-0.0939575355	-0.0967510220
66	66.0000000000	66.5000000000	-0.1057686282	-0.1097845206
67	67.0000000000	67.5000000000	-0.0900186625	-0.0939281702
68	68.0000000000	68.5000000000	-0.1067157402	-0.1123354488
69	69.0000000000	69.5000000000	-0.0855877391	-0.0902031646
70	70.0000000000	70.5000000000	-0.1053818270	-0.1121263218
71	71.0000000000	71.5000000000	-0.0802289390	-0.0863817958
72	72.0000000000	72.5000000000	-0.0989903917	-0.1061216172
73	73.0000000000	73.5000000000	-0.0746029130	-0.0820248784
74	74.0000000000	74.5000000000	-0.0879715338	-0.0943389828
75	75.0000000000	75.5000000000	-0.0700252000	-0.0774654545
76	76.0000000000	76.5000000000	-0.0772083681	-0.0832290496
77	77.0000000000	77.5000000000	-0.0650528765	-0.0726585429
78	78.0000000000	78.5000000000	-0.0664773884	-0.0718851622
79	79.0000000000	79.5000000000	-0.0602608879	-0.0676480621
80	80.0000000000	80.5000000000	-0.0555817801	-0.0595823759
81	81.0000000000	81.5000000000	-0.0548730936	-0.0611714920
82	82.0000000000	82.5000000000	-0.0446890814	-0.0472561326
83	83.0000000000	83.5000000000	-0.0482423531	-0.0524938339
84	84.0000000000	84.5000000000	-0.0327314480	-0.0353877299
85	85.0000000000	85.5000000000	-0.0392721412	-0.0411004687
86	86.0000000000	86.5000000000	-0.0210997062	-0.0245241710
87	87.0000000000	87.5000000000	-0.0256534302	-0.0262716582
88	88.0000000000	88.5000000000	-0.0104971427	-0.0128645345
89	89.0000000000	89.5000000000	-0.0099856665	-0.0092538680
90	90.0000000000	90.5000000000	0.0006681497	-0.0005148709
91	91.0000000000	91.5000000000	0.0062962055	0.0076846214
92	92.0000000000	92.5000000000	0.0131035619	0.0127355484
93	93.0000000000	93.5000000000	0.0218610153	0.0233395691
94	94.0000000000	94.5000000000	0.0236090823	0.0247543251
95	95.0000000000	95.5000000000	0.0347946052	0.0363419082
96	96.0000000000	96.5000000000	0.0327729146	0.0347293370
97	97.0000000000	97.5000000000	0.0463297498	0.0467036510
98	98.0000000000	98.5000000000	0.0427084117	0.0457464578
99	99.0000000000	99.5000000000	0.0548665913	0.0550773341
100	100.0000000000	100.5000000000	0.0537318813	0.0578794695
101	101.0000000000	101.5000000000	0.0598625921	0.0615499991
102	102.0000000000	102.5000000000	0.0637504498	0.0674256968
103	103.0000000000	103.5000000000	0.0650792852	0.0678955288
104	104.0000000000	104.5000000000	0.0727746888	0.0755699221
105	105.0000000000	105.5000000000	0.0722879110	0.0760809007
106	106.0000000000	106.5000000000	0.0815741470	0.0848618984
107	107.0000000000	107.5000000000	0.0797592454	0.0851281869
108	108.0000000000	108.5000000000	0.0887719495	0.0928050784
109	109.0000000000	109.5000000000	0.0875900002	0.0945174024
110	110.0000000000	110.5000000000	0.0950111129	0.0987351512
111	111.0000000000	111.5000000000	0.0953377258	0.1027490727
112	112.0000000000	112.5000000000	0.0989238709	0.1030036351
113	113.0000000000	113.5000000000	0.1016396644	0.1084007494
114	114.0000000000	114.5000000000	0.0995187191	0.1048182443
115	115.0000000000	115.5000000000	0.1054308133	0.1108242404
116	116.0000000000	116.5000000000	0.0998342043	0.1065613974
117	117.0000000000	117.5000000000	0.1040266675	0.1086598252
118	118.0000000000	118.5000000000	0.0992340202	0.1062926358
119	119.0000000000	119.5000000000	0.0989156115	0.1031303457
120	120.0000000000	120.5000000000	0.0946434708	0.1023220368
121	121.0000000000	121.5000000000	0.0908051617	0.0951014765
122	122.0000000000	122.5000000000	0.0865505314	0.0946167368
123	123.0000000000	123.5000000000	0.0810008044	0.0854833522
124	124.0000000000	124.5000000000	0.0774770937	0.0854322085
125	125.0000000000	125.5000000000	0.0714060768	0.0760416429
126	126.0000000000	126.5000000000	0.0675244654	0.0755138686
127	127.0000000000	127.5000000000	0.0608561961	0.0666997183
128	128.0000000000	128.5000000000	0.0558633643	0.0617048394
129	129.0000000000	129.5000000000	0.0513041552	0.0569192395
130	130.0000000000	130.5000000000	0.0446821303	0.0480380946
131	131.0000000000	131.5000000000	0.0426154709	0.0471577026
132	132.0000000000	132.5000000000	0.0357278579	0.0379732767
133	133.0000000000	133.5000000000	0.0333189955	0.0370658139
134	134.0000000000	134.5000000000	0.0296453204	0.0297433186
135	135.0000000000	135.5000000000	0.0247884138	0.0277881575
136	136.0000000000	136.5000000000	0.0250829668	0.0225037375
137	137.0000000000	137.5000000000	0.0174128023	0.0206564446
138	138.0000000000	138.5000000000	0.0210397548	0.0164133427
139	139.0000000000	139.5000000000	0.0117523221	0.0156716697
140	140.0000000000	140.5000000000	0.0156678175	0.0105789699
141	141.0000000000	141.5000000000	0.0076395118	0.0111267510
142	142.0000000000	142.5000000000	0.0117534685	0.0056924761
143	143.0000000000	143.5000000000	0.0056648256	0.0082726425
144	144.0000000000	144.5000000000	0.0101329521	0.0020670570
145	145.0000000000	145.5000000000	0.0057936618	0.0076151770
146	146.0000000000	146.5000000000	0.0074687353	-0.0012843709
147	147.0000000000	147.5000000000	0.0050663975	0.0054917567
148	148.0000000000	148.5000000000	0.0063621528	-0.0027978410
149	149.0000000000	149.5000000000	0.0023505411	0.0017319228
150	150.0000000000	150.5000000000	0.0067771950	-0.0029514766
151	151.0000000000	151.5000000000	0.0009062846	-0.0006898881
152	152.0000000000	152.5000000000	0.0069065201	-0.0027536867
153	153.0000000000	153.5000000000	0.0015044244	-0.0010493546
154	154.0000000000	154.5000000000	0.0064799964	-0.0025746865
155	155.0000000000	155.5000000000	0.0019060610	-0.0005500658
156	156.0000000000	156.5000000000	0.0049427070	-0.0037452918
157	157.0000000000	157.5000000000	0.0017981486	-0.0005288308
158	158.0000000000	158.5000000000	0.0037635545	-0.0044376747
159	159.0000000000	159.5000000000	0.0029165487	-0.0011219188
160	160.0000000000	160.5000000000	0.0028955885	-0.0048933366
161	161.0000000000	161.5000000000	0.0037397130	-0.0023399039
162	162.0000000000	162.5000000000	0.0025389893	-0.0045007295
163	163.0000000000	163.5000000000	0.0034758829	-0.0033482960
164	164.0000000000	164.5000000000	0.0036767676	-0.0020980624
165	165.0000000000	165.5000000000	0.0031894067	-0.0035305293
166	166.0000000000	166.5000000000	0.0042776695	-0.0006795673
167	167.0000000000	167.5000000000	0.0025534362	-0.0036663493
168	168.0000000000	168.5000000000	0.0023718739	-0.0012864771
169	169.0000000000	169.5000000000	0.0027156813	-0.0035554428
170	170.0000000000	170.5000000000	-0.0002221147	-0.0025849658
171	171.0000000000	171.5000000000	0.0041669223	-0.0030950033
172	172.0000000000	172.5000000000	-0.0005766522	-0.0016822691
173	173.0000000000	173.5000000000	0.0050839560	-0.0031008508
174	174.0000000000	174.5000000000	0.0003048044	0.0005604406
175	175.0000000000	175.5000000000	0.0044897735	-0.0038586219
176	176.0000000000	176.5000000000	0.0000839536	0.0008685528
177	177.0000000000	177.5000000000	0.0036946627	-0.0037493170
178	178.0000000000	178.5000000000	-0.0005652312	0.0014696227
179	179.0000000000	179.5000000000	0.0025101400	-0.0041021442
180	180.0000000000	180.5000000000	-0.0016440416	0.0024346675
181	181.0000000000	181.5000000000	0.0024392189	-0.0039906203
182	182.0000000000	182.5000000000	-0.0031035612	0.0022151864
183	183.0000000000	183.5000000000	0.0038380901	-0.0026476547
184	184.0000000000	184.5000000000	-0.0036701620	0.0021176563
185	185.0000000000	185.5000000000	0.0043054473	-0.0020107413
186	186.0000000000	186.5000000000	-0.0032614765	0.0032425595
187	187.0000000000	187.5000000000	0.0035234745	-0.0018651711
188	188.0000000000	188.5000000000	-0.0029340055	0.0049086839
189	189.0000000000	189.5000000000	0.0013467710	-0.0029567022
190	190.0000000000	190.5000000000	-0.0038266908	0.0044540968
191	191.0000000000	191.5000000000	0.0002366950	-0.0031464885
192	192.0000000000	192.5000000000	-0.0050654246	0.0037515959
193	193.0000000000	193.5000000000	0.0014682371	-0.0012473115
194	194.0000000000	194.5000000000	-0.0051252374	0.0051272657
195	195.0000000000	195.5000000000	0.0020906966	0.0001304523
196	196.0000000000	196.5000000000	-0.0048150268	0.0052036570
197	197.0000000000	197.5000000000	0.0013161436	0.0000571971
198	198.0000000000	198.5000000000	-0.0046378604	0.0048753063
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 570.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0619953327	0.0561050648
2	2.0000000000	2.5000000000	0.0252461001	0.0257079432
3	3.0000000000	3.5000000000	0.0613537356	0.0557010673
4	4.0000000000	4.5000000000	0.0483216793	0.0483363931
5	5.0000000000	5.5000000000	0.0605840034	0.0545482505
6	6.0000000000	6.5000000000	0.0694857250	0.0702382034
7	7.0000000000	7.5000000000	0.0567803423	0.0509469322
8	8.0000000000	8.5000000000	0.0900781060	0.0914722353
9	9.0000000000	9.5000000000	0.0522220759	0.0473127545
10	10.0000000000	10.5000000000	0.1110882991	0.1121252064
11	11.0000000000	11.5000000000	0.0478088397	0.0437100735
12	12.0000000000	12.5000000000	0.1308726457	0.1318223913
13	13.0000000000	13.5000000000	0.0425644415	0.0385840299
14	14.0000000000	14.5000000000	0.1477432080	0.1490700361
15	15.0000000000	15.5000000000	0.0371569410	0.0332031900
16	16.0000000000	16.5000000000	0.1610357199	0.1623271238
17	17.0000000000	17.5000000000	0.0314467042	0.0283071138
18	18.0000000000	18.5000000000	0.1708734832	0.1732623511
19	19.0000000000	19.5000000000	0.0231164472	0.0209534712
20	20.0000000000	20.5000000000	0.1794037642	0.1816134143
21	21.0000000000	21.5000000000	0.0139567379	0.0127023127
22	22.0000000000	22.5000000000	0.1866681658	0.1880529064
23	23.0000000000	23.5000000000	0.0069723189	0.0064713031
24	24.0000000000	24.5000000000	0.1908058967	0.1923801381
25	25.0000000000	25.5000000000	0.0007430018	0.0006884376
26	26.0000000000	26.5000000000	0.1908847720	0.1920941233
27	27.0000000000	27.5000000000	-0.0065215769	-0.0059629630
28	28.0000000000	28.5000000000	0.1865154434	0.1884737647
29	29.0000000000	29.5000000000	-0.0148210039	-0.0136608310
30	30.0000000000	30.5000000000	0.1796983731	0.1827635716
31	31.0000000000	31.5000000000	-0.0239159222	-0.0216973784
32	32.0000000000	32.5000000000	0.1713240022	0.1735678354
33	33.0000000000	33.5000000000	-0.0318705604	-0.0286994039
34	34.0000000000	34.5000000000	0.1607630052	0.1612435010
35	35.0000000000	35.5000000000	-0.0374813236	-0.0338808103
36	36.0000000000	36.5000000000	0.1475555013	0.1480178697
37	37.0000000000	37.5000000000	-0.0423627927	-0.0383067284
38	38.0000000000	38.5000000000	0.1307131613	0.1317971172
39	39.0000000000	39.5000000000	-0.0466842892	-0.0426016289
40	40.0000000000	40.5000000000	0.1126677669	0.1144228515
41	41.0000000000	41.5000000000	-0.0527242438	-0.0481056317
42	42.0000000000	42.5000000000	0.0929253499	0.0948430169
43	43.0000000000	43.5000000000	-0.0593511543	-0.0540370587
44	44.0000000000	44.5000000000	0.0705986352	0.0712532132
45	45.0000000000	45.5000000000	-0.0625435258	-0.0575437358
46	46.0000000000	46.5000000000	0.0487392758	0.0481538940
47	47.0000000000	47.5000000000	-0.0639817570	-0.0590233306
48	48.0000000000	48.5000000000	0.0275726045	0.0266873913
49	49.0000000000	49.5000000000	-0.0655928152	-0.0606606229
50	50.0000000000	50.5000000000	0.0063739258	0.0057390163
51	51.0000000000	51.5000000000	-0.0674963674	-0.0627745802
52	52.0000000000	52.5000000000	-0.0148646393	-0.0153288843
53	53.0000000000	53.5000000000	-0.0687263870	-0.0653823348
54	54.0000000000	54.5000000000	-0.0352396983	-0.0360297648
55	55.0000000000	55.5000000000	-0.0699133545	-0.0681722209
56	56.0000000000	56.5000000000	-0.0551957471	-0.0566112509
57	57.0000000000	57.5000000000	-0.0727996225	-0.0709341625
58	58.0000000000	58.5000000000	-0.0725992763	-0.0746840288
59	59.0000000000	59.5000000000	-0.0753267601	-0.0745905933
60	60.0000000000	60.5000000000	-0.0853235835	-0.0882304372
61	61.0000000000	61.5000000000	-0.0770100367	-0.0782729738
62	62.0000000000	62.5000000000	-0.0939078383	-0.0978920137
63	63.0000000000	63.5000000000	-0.0785679597	-0.0809213633
64	64.0000000000	64.5000000000	-0.0998876669	-0.1046092387
65	65.0000000000	65.5000000000	-0.0799627972	-0.0836905856
66	66.0000000000	66.5000000000	-0.1043727861	-0.1086166111
67	67.0000000000	67.5000000000	-0.0830756889	-0.0882490146
68	68.0000000000	68.5000000000	-0.1065603404	-0.1095461848
69	69.0000000000	69.5000000000	-0.0887093500	-0.0949197312
70	70.0000000000	70.5000000000	-0.1048419231	-0.1077766688
71	71.0000000000	71.5000000000	-0.0934163831	-0.0993914067
72	72.0000000000	72.5000000000	-0.1010867996	-0.1050877957
73	73.0000000000	73.5000000000	-0.0956307278	-0.1010573582
74	74.0000000000	74.5000000000	-0.0966437939	-0.1008188120
75	75.0000000000	75.5000000000	-0.0967729535	-0.1013678694
76	76.0000000000	76.5000000000	-0.0894187493	-0.0935168175
77	77.0000000000	77.5000000000	-0.0937881667	-0.0970727221
78	78.0000000000	78.5000000000	-0.0809923195	-0.0838165708
79	79.0000000000	79.5000000000	-0.0881486481	-0.0900677993
80	80.0000000000	80.5000000000	-0.0730513952	-0.0746371516
81	81.0000000000	81.5000000000	-0.0809110555	-0.0815273183
82	82.0000000000	82.5000000000	-0.0667717636	-0.0677416937
83	83.0000000000	83.5000000000	-0.0712691439	-0.0707338259
84	84.0000000000	84.5000000000	-0.0622332366	-0.0614682018
85	85.0000000000	85.5000000000	-0.0606672178	-0.0595840072
86	86.0000000000	86.5000000000	-0.0564749145	-0.0540985051
87	87.0000000000	87.5000000000	-0.0498396095	-0.0485819029
88	88.0000000000	88.5000000000	-0.0478700077	-0.0463093176
89	89.0000000000	89.5000000000	-0.0386011527	-0.0366230723
90	90.0000000000	90.5000000000	-0.0376368267	-0.0372432348
91	91.0000000000	91.5000000000	-0.0254014165	-0.0235936810
92	92.0000000000	92.5000000000	-0.0255915085	-0.0252904973
93	93.0000000000	93.5000000000	-0.0119291159	-0.0111048611
94	94.0000000000	94.5000000000	-0.0106055600	-0.0103397214
95	95.0000000000	95.5000000000	0.0005813348	0.0014471303
96	96.0000000000	96.5000000000	0.0063448233	0.0075302358
97	97.0000000000	97.5000000000	0.0123548897	0.0138108891
98	98.0000000000	98.5000000000	0.0214583849	0.0233838570
99	99.0000000000	99.5000000000	0.0235770916	0.0256461005
100	100.0000000000	100.5000000000	0.0328495007	0.0359584200
101	101.0000000000	101.5000000000	0.0339736963	0.0365305566
102	102.0000000000	102.5000000000	0.0426389519	0.0475139407
103	103.0000000000	103.5000000000	0.0440077271	0.0475269466
104	104.0000000000	104.5000000000	0.0512653915	0.0570833673
105	105.0000000000	105.5000000000	0.0535927434	0.0583482018
106	106.0000000000	106.5000000000	0.0579069659	0.0634123760
107	107.0000000000	107.5000000000	0.0623221627	0.0672665511
108	108.0000000000	108.5000000000	0.0648536992	0.0687326383
109	109.0000000000	109.5000000000	0.0719558841	0.0767736686
110	110.0000000000	110.5000000000	0.0722754184	0.0755070270
111	111.0000000000	111.5000000000	0.0812058161	0.0850971572
112	112.0000000000	112.5000000000	0.0813769535	0.0844892781
113	113.0000000000	113.5000000000	0.0876667705	0.0910778044
114	114.0000000000	114.5000000000	0.0920493458	0.0935933771
115	115.0000000000	115.5000000000	0.0936515878	0.0974152169
116	116.0000000000	116.5000000000	0.0994977818	0.1008112000
117	117.0000000000	117.5000000000	0.0984935630	0.1022937881
118	118.0000000000	118.5000000000	0.1033972348	0.1060490629
119	119.0000000000	119.5000000000	0.1016405463	0.1049968917
120	120.0000000000	120.5000000000	0.1049760207	0.1088350183
121	121.0000000000	121.5000000000	0.1025506598	0.1061768110
122	122.0000000000	122.5000000000	0.1034043877	0.1079666759
123	123.0000000000	123.5000000000	0.1016018923	0.1051850223
124	124.0000000000	124.5000000000	0.0977666346	0.1026514973
125	125.0000000000	125.5000000000	0.0980831645	0.1003893903
126	126.0000000000	126.5000000000	0.0892836677	0.0940862937
127	127.0000000000	127.5000000000	0.0902634494	0.0915274567
128	128.0000000000	128.5000000000	0.0809842257	0.0857599699
129	129.0000000000	129.5000000000	0.0806606583	0.0807114412
130	130.0000000000	130.5000000000	0.0734140875	0.0773342648
131	131.0000000000	131.5000000000	0.0694923697	0.0691366339
132	132.0000000000	132.5000000000	0.0643892677	0.0664813950
133	133.0000000000	133.5000000000	0.0571999709	0.0577975389
134	134.0000000000	134.5000000000	0.0542206720	0.0547919221
135	135.0000000000	135.5000000000	0.0463174429	0.0476343981
136	136.0000000000	136.5000000000	0.0440735217	0.0434393320
137	137.0000000000	137.5000000000	0.0374899248	0.0388036618
138	138.0000000000	138.5000000000	0.0353091216	0.0331964313
139	139.0000000000	139.5000000000	0.0298716313	0.0306915507
140	140.0000000000	140.5000000000	0.0280909443	0.0232894659
141	141.0000000000	141.5000000000	0.0241562871	0.0247394215
142	142.0000000000	142.5000000000	0.0222766577	0.0152076870
143	143.0000000000	143.5000000000	0.0186281075	0.0187778791
144	144.0000000000	144.5000000000	0.0181430554	0.0103636945
145	145.0000000000	145.5000000000	0.0118037183	0.0111754021
146	146.0000000000	146.5000000000	0.0155912237	0.0065240334
147	147.0000000000	147.5000000000	0.0076108501	0.0069504373
148	148.0000000000	148.5000000000	0.0136462201	0.0033602458
149	149.0000000000	149.5000000000	0.0061026043	0.0055890092
150	150.0000000000	150.5000000000	0.0112723851	0.0009622454
151	151.0000000000	151.5000000000	0.0047680914	0.0045722199
152	152.0000000000	152.5000000000	0.0084817941	-0.0016957393
153	153.0000000000	153.5000000000	0.0033382555	0.0031691041
154	154.0000000000	154.5000000000	0.0063715058	-0.0040603752
155	155.0000000000	155.5000000000	0.0028333174	0.0012989994
156	156.0000000000	156.5000000000	0.0056853322	-0.0052550837
157	157.0000000000	157.5000000000	0.0037731586	0.0002554107
158	158.0000000000	158.5000000000	0.0058875179	-0.0036909051
159	159.0000000000	159.5000000000	0.0024618317	-0.0007372829
160	160.0000000000	160.5000000000	0.0060483799	-0.0026375374
161	161.0000000000	161.5000000000	0.0006761357	-0.0017324674
162	162.0000000000	162.5000000000	0.0056809638	-0.0027994319
163	163.0000000000	163.5000000000	0.0010976556	-0.0015198652
164	164.0000000000	164.5000000000	0.0037018346	-0.0030749473
165	165.0000000000	165.5000000000	0.0017740614	-0.0009855888
166	166.0000000000	166.5000000000	0.0012434549	-0.0040304235
167	167.0000000000	167.5000000000	0.0028593393	-0.0011586682
168	168.0000000000	168.5000000000	0.0013401531	-0.0027746318
169	169.0000000000	169.5000000000	0.0031072744	-0.0015198434
170	170.0000000000	170.5000000000	0.0025474192	-0.0007743115
171	171.0000000000	171.5000000000	0.0024910724	-0.0017894981
172	172.0000000000	172.5000000000	0.0015982063	-0.0003602624
173	173.0000000000	173.5000000000	0.0015765891	-0.0024206512
174	174.0000000000	174.5000000000	-0.0002948939	0.0000152182
175	175.0000000000	175.5000000000	0.0005925788	-0.0031529104
176	176.0000000000	176.5000000000	-0.0005774222	0.0010318898
177	177.0000000000	177.5000000000	0.0019195317	-0.0017129292
178	178.0000000000	178.5000000000	-0.0018116382	0.0014240177
179	179.0000000000	179.5000000000	0.0035305263	-0.0007262130
180	180.0000000000	180.5000000000	-0.0027531007	0.0016550377
181	181.0000000000	181.5000000000	0.0029475480	-0.0010755142
182	182.0000000000	182.5000000000	-0.0025916226	0.0026648734
183	183.0000000000	183.5000000000	0.0013239887	-0.0018691755
184	184.0000000000	184.5000000000	-0.0030863547	0.0038329089
185	185.0000000000	185.5000000000	0.0004770365	-0.0029037790
186	186.0000000000	186.5000000000	-0.0036570490	0.0044605101
187	187.0000000000	187.5000000000	0.0010689509	-0.0018976541
188	188.0000000000	188.5000000000	-0.0050452045	0.0044569230
189	189.0000000000	189.5000000000	0.0016220420	-0.0004377106
190	190.0000000000	190.5000000000	-0.0052849762	0.0049995394
191	191.0000000000	191.5000000000	0.0020202282	0.0001861507
192	192.0000000000	192.5000000000	-0.0048159678	0.0055996737
193	193.0000000000	193.5000000000	0.0014790531	-0.0002829928
194	194.0000000000	194.5000000000	-0.0057401266	0.0053067664
195	195.0000000000	195.5000000000	-0.0005476829	-0.0014724907
196	196.0000000000	196.5000000000	-0.0062949419	0.0052159079
197	197.0000000000	197.5000000000	-0.0005866304	-0.0014015288
198	198.0000000000	198.5000000000	-0.0054827894	0.0067051675
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 572.500000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0011221937	-0.0054371770
2	2.0000000000	2.5000000000	0.0238453964	0.0234486762
3	3.0000000000	3.5000000000	0.0003347170	-0.0057109120
4	4.0000000000	4.5000000000	0.0490982512	0.0489345712
5	5.0000000000	5.5000000000	0.0006698846	-0.0049480997
6	6.0000000000	6.5000000000	0.0737897679	0.0739765805
7	7.0000000000	7.5000000000	0.0010589374	-0.0046705801
8	8.0000000000	8.5000000000	0.0977731887	0.0977696702
9	9.0000000000	9.5000000000	0.0008530220	-0.0045093630
10	10.0000000000	10.5000000000	0.1184853645	0.1185293438
11	11.0000000000	11.5000000000	0.0004641312	-0.0045414362
12	12.0000000000	12.5000000000	0.1357912557	0.1357909671
13	13.0000000000	13.5000000000	0.0006991397	-0.0038615198
14	14.0000000000	14.5000000000	0.1527082638	0.1527103907
15	15.0000000000	15.5000000000	0.0002478110	-0.0031364296
16	16.0000000000	16.5000000000	0.1692885890	0.1688818797
17	17.0000000000	17.5000000000	-0.0000272739	-0.0028098082
18	18.0000000000	18.5000000000	0.1821206580	0.1820142266
19	19.0000000000	19.5000000000	0.0002464035	-0.0019370424
20	20.0000000000	20.5000000000	0.1911302138	0.1911328828
21	21.0000000000	21.5000000000	0.0011590459	-0.0008408975
22	22.0000000000	22.5000000000	0.1966235899	0.1966087000
23	23.0000000000	23.5000000000	0.0007723483	-0.0004910846
24	24.0000000000	24.5000000000	0.1983963664	0.1986846021
25	25.0000000000	25.5000000000	-0.0011460017	-0.0006307260
26	26.0000000000	26.5000000000	0.1986500994	0.1986805251
27	27.0000000000	27.5000000000	-0.0012979809	-0.0002677286
28	28.0000000000	28.5000000000	0.1973344921	0.1969369387
29	29.0000000000	29.5000000000	-0.0000657545	0.0012784986
30	30.0000000000	30.5000000000	0.1920119025	0.1912143058
31	31.0000000000	31.5000000000	0.0004131738	0.0026207418
