# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
121	121.0000000000	121.5000000000	-0.0811010619	-0.0841537423
122	122.0000000000	122.5000000000	0.0771385723	0.0799431297
123	123.0000000000	123.5000000000	-0.0732622508	-0.0759882792
124	124.0000000000	124.5000000000	0.0696027264	0.0719819384
125	125.0000000000	125.5000000000	-0.0650008694	-0.0670097797
126	126.0000000000	126.5000000000	0.0602589648	0.0618601302
127	127.0000000000	127.5000000000	-0.0554437829	-0.0572058080
128	128.0000000000	128.5000000000	0.0503610325	0.0516876090
129	129.0000000000	129.5000000000	-0.0451597183	-0.0465491502
130	130.0000000000	130.5000000000	0.0405893919	0.0410702388
131	131.0000000000	131.5000000000	-0.0346407760	-0.0354854946
132	132.0000000000	132.5000000000	0.0297107131	0.0294302597
133	133.0000000000	133.5000000000	-0.0244107090	-0.0251603611
134	134.0000000000	134.5000000000	0.0199264388	0.0190593243
135	135.0000000000	135.5000000000	-0.0140877922	-0.0149405891
136	136.0000000000	136.5000000000	0.0111618648	0.0091735926
137	137.0000000000	137.5000000000	-0.0053571789	-0.0060619005
138	138.0000000000	138.5000000000	0.0034784711	0.0005597034
139	139.0000000000	139.5000000000	0.0012764226	0.0000461171
140	140.0000000000	140.5000000000	-0.0017046114	-0.0056370931
141	141.0000000000	141.5000000000	0.0066191612	0.0046911953
142	142.0000000000	142.5000000000	-0.0039782343	-0.0089459727
143	143.0000000000	143.5000000000	0.0082226802	0.0061958711
144	144.0000000000	144.5000000000	-0.0040756834	-0.0101248049
145	145.0000000000	145.5000000000	0.0073450939	0.0048589466
146	146.0000000000	146.5000000000	-0.0021363189	-0.0086412272
147	147.0000000000	147.5000000000	0.0049082767	0.0024563446
148	148.0000000000	148.5000000000	0.0018396689	-0.0049245880
149	149.0000000000	149.5000000000	0.0010562644	-0.0002855295
150	150.0000000000	150.5000000000	0.0046708127	-0.0021418399
151	151.0000000000	151.5000000000	-0.0027200816	-0.0026608967
152	152.0000000000	152.5000000000	0.0060922599	0.0000822954
153	153.0000000000	153.5000000000	-0.0043068044	-0.0028701054
154	154.0000000000	154.5000000000	0.0061334954	0.0007512443
155	155.0000000000	155.5000000000	-0.0037098611	-0.0005118828
156	156.0000000000	156.5000000000	0.0040644556	-0.0008523644
157	157.0000000000	157.5000000000	-0.0026546091	0.0017158535
158	158.0000000000	158.5000000000	0.0011673038	-0.0034541494
159	159.0000000000	159.5000000000	-0.0005413861	0.0036691218
160	160.0000000000	160.5000000000	-0.0000380792	-0.0043767941
161	161.0000000000	161.5000000000	0.0004224648	0.0045408775
162	162.0000000000	162.5000000000	0.0007606937	-0.0037019732
163	163.0000000000	163.5000000000	-0.0010068534	0.0034037295
164	164.0000000000	164.5000000000	0.0016485250	-0.0024457972
165	165.0000000000	165.5000000000	-0.0034654691	0.0013077825
166	166.0000000000	166.5000000000	0.0027488651	-0.0002513936
167	167.0000000000	167.5000000000	-0.0043498274	0.0011546084
168	168.0000000000	168.5000000000	0.0028493681	0.0008833186
169	169.0000000000	169.5000000000	-0.0040756258	0.0027366239
170	170.0000000000	170.5000000000	0.0010654673	-0.0001538166
171	171.0000000000	171.5000000000	-0.0033146059	0.0038666009
172	172.0000000000	172.5000000000	-0.0012402154	-0.0018340498
173	173.0000000000	173.5000000000	-0.0020543638	0.0042450957
174	174.0000000000	174.5000000000	-0.0011996198	-0.0011852976
175	175.0000000000	175.5000000000	-0.0018262059	0.0038734943
176	176.0000000000	176.5000000000	0.0001705886	0.0005423507
177	177.0000000000	177.5000000000	-0.0033619571	0.0027131473
178	178.0000000000	178.5000000000	0.0003392586	0.0015703434
179	179.0000000000	179.5000000000	-0.0047002568	0.0016999569
180	180.0000000000	180.5000000000	-0.0008631608	0.0015932909
181	181.0000000000	181.5000000000	-0.0034266332	0.0026603760
182	182.0000000000	182.5000000000	-0.0018636508	0.0014755310
183	183.0000000000	183.5000000000	-0.0015379901	0.0040458451
184	184.0000000000	184.5000000000	-0.0022459048	0.0011549725
185	185.0000000000	185.5000000000	-0.0015389676	0.0033867078
186	186.0000000000	186.5000000000	-0.0023267134	0.0013406364
187	187.0000000000	187.5000000000	-0.0028558308	0.0012327796
188	188.0000000000	188.5000000000	-0.0020189733	0.0025353206
189	189.0000000000	189.5000000000	-0.0027389768	0.0007974033
190	190.0000000000	190.5000000000	-0.0018928618	0.0035449705
191	191.0000000000	191.5000000000	-0.0013075514	0.0021166155
192	192.0000000000	192.5000000000	-0.0026620413	0.0028861018
193	193.0000000000	193.5000000000	-0.0004636776	0.0023647859
194	194.0000000000	194.5000000000	-0.0036434121	0.0017599296
195	195.0000000000	195.5000000000	-0.0008667128	0.0005537100
196	196.0000000000	196.5000000000	-0.0033680802	0.0023202580
197	197.0000000000	197.5000000000	-0.0009734412	-0.0007359958
198	198.0000000000	198.5000000000	-0.0023396846	0.0038688739
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 132.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.1661093486	-0.1672227805
2	2.0000000000	2.5000000000	0.0150747162	0.0142339785
3	3.0000000000	3.5000000000	-0.1614495233	-0.1630296201
4	4.0000000000	4.5000000000	0.0282951288	0.0276689842
5	5.0000000000	5.5000000000	-0.1558614593	-0.1575271028
6	6.0000000000	6.5000000000	0.0406649980	0.0405128253
7	7.0000000000	7.5000000000	-0.1502448709	-0.1514080256
8	8.0000000000	8.5000000000	0.0537126709	0.0529566804
9	9.0000000000	9.5000000000	-0.1411639457	-0.1420274164
10	10.0000000000	10.5000000000	0.0666095885	0.0647514134
11	11.0000000000	11.5000000000	-0.1270557008	-0.1281121864
12	12.0000000000	12.5000000000	0.0776599171	0.0757703234
13	13.0000000000	13.5000000000	-0.1114443822	-0.1126504038
14	14.0000000000	14.5000000000	0.0868495700	0.0858362481
15	15.0000000000	15.5000000000	-0.0969213503	-0.0978553875
16	16.0000000000	16.5000000000	0.0947350277	0.0936413721
17	17.0000000000	17.5000000000	-0.0812085053	-0.0818175283
18	18.0000000000	18.5000000000	0.1012554111	0.0990009375
19	19.0000000000	19.5000000000	-0.0616411115	-0.0620309852
20	20.0000000000	20.5000000000	0.1067450866	0.1039679835
21	21.0000000000	21.5000000000	-0.0402693437	-0.0404500734
22	22.0000000000	22.5000000000	0.1114150845	0.1093944585
23	23.0000000000	23.5000000000	-0.0196262404	-0.0197912657
24	24.0000000000	24.5000000000	0.1136772610	0.1121700827
25	25.0000000000	25.5000000000	0.0002940080	-0.0000322156
26	26.0000000000	26.5000000000	0.1120237899	0.1102867548
27	27.0000000000	27.5000000000	0.0202779747	0.0201373209
28	28.0000000000	28.5000000000	0.1087495772	0.1066936898
29	29.0000000000	29.5000000000	0.0396925890	0.0403403141
30	30.0000000000	30.5000000000	0.1062012307	0.1039253583
31	31.0000000000	31.5000000000	0.0597966826	0.0607967366
32	32.0000000000	32.5000000000	0.1031047393	0.1005143168
33	33.0000000000	33.5000000000	0.0807797503	0.0815491483
34	34.0000000000	34.5000000000	0.0966671882	0.0945986511
35	35.0000000000	35.5000000000	0.0996500051	0.1001112576
36	36.0000000000	36.5000000000	0.0876465960	0.0868296539
37	37.0000000000	37.5000000000	0.1138923921	0.1145545880
38	38.0000000000	38.5000000000	0.0766467367	0.0761807398
39	39.0000000000	39.5000000000	0.1258723871	0.1266351480
40	40.0000000000	40.5000000000	0.0641087947	0.0629977075
41	41.0000000000	41.5000000000	0.1374090647	0.1386329725
42	42.0000000000	42.5000000000	0.0517473787	0.0502275642
43	43.0000000000	43.5000000000	0.1475677575	0.1493914059
44	44.0000000000	44.5000000000	0.0412339560	0.0396965196
45	45.0000000000	45.5000000000	0.1569603644	0.1589292719
46	46.0000000000	46.5000000000	0.0303747090	0.0287853274
47	47.0000000000	47.5000000000	0.1651194928	0.1666448852
48	48.0000000000	48.5000000000	0.0173596399	0.0167931111
49	49.0000000000	49.5000000000	0.1691795717	0.1703020471
50	50.0000000000	50.5000000000	0.0030804153	0.0039837376
51	51.0000000000	51.5000000000	0.1675590044	0.1684207545
52	52.0000000000	52.5000000000	-0.0132117007	-0.0115928655
53	53.0000000000	53.5000000000	0.1626216204	0.1630050481
54	54.0000000000	54.5000000000	-0.0309047330	-0.0290324612
55	55.0000000000	55.5000000000	0.1540370296	0.1547163823
56	56.0000000000	56.5000000000	-0.0475374325	-0.0455729546
57	57.0000000000	57.5000000000	0.1427322706	0.1438507714
58	58.0000000000	58.5000000000	-0.0612980397	-0.0601806375
59	59.0000000000	59.5000000000	0.1318231751	0.1334091741
60	60.0000000000	60.5000000000	-0.0726835287	-0.0727948428
61	61.0000000000	61.5000000000	0.1212962006	0.1234329463
62	62.0000000000	62.5000000000	-0.0799224994	-0.0806275235
63	63.0000000000	63.5000000000	0.1108737748	0.1136056089
64	64.0000000000	64.5000000000	-0.0828133322	-0.0845411546
65	65.0000000000	65.5000000000	0.1015936015	0.1045794945
66	66.0000000000	66.5000000000	-0.0833152632	-0.0857909166
67	67.0000000000	67.5000000000	0.0932202180	0.0962239095
68	68.0000000000	68.5000000000	-0.0803069568	-0.0828136043
69	69.0000000000	69.5000000000	0.0838065749	0.0870685573
70	70.0000000000	70.5000000000	-0.0747725877	-0.0775243192
71	71.0000000000	71.5000000000	0.0748593940	0.0776936440
72	72.0000000000	72.5000000000	-0.0678453935	-0.0705992601
73	73.0000000000	73.5000000000	0.0656693918	0.0683062180
74	74.0000000000	74.5000000000	-0.0591091901	-0.0614058009
75	75.0000000000	75.5000000000	0.0547518192	0.0571670850
76	76.0000000000	76.5000000000	-0.0489717903	-0.0509978986
77	77.0000000000	77.5000000000	0.0443429519	0.0460826879
78	78.0000000000	78.5000000000	-0.0383289657	-0.0400793143
79	79.0000000000	79.5000000000	0.0329490794	0.0344316790
80	80.0000000000	80.5000000000	-0.0268933475	-0.0279030207
81	81.0000000000	81.5000000000	0.0206370744	0.0215371423
82	82.0000000000	82.5000000000	-0.0145567119	-0.0152249428
83	83.0000000000	83.5000000000	0.0089266387	0.0092692214
84	84.0000000000	84.5000000000	-0.0027226993	-0.0029575667
85	85.0000000000	85.5000000000	-0.0035880853	-0.0036760745
86	86.0000000000	86.5000000000	0.0096924314	0.0102805999
87	87.0000000000	87.5000000000	-0.0159366600	-0.0166428860
88	88.0000000000	88.5000000000	0.0220722368	0.0228658738
89	89.0000000000	89.5000000000	-0.0276434437	-0.0287974287
90	90.0000000000	90.5000000000	0.0333510930	0.0347800251
91	91.0000000000	91.5000000000	-0.0394176932	-0.0411159698
92	92.0000000000	92.5000000000	0.0450712966	0.0471271877
93	93.0000000000	93.5000000000	-0.0502920527	-0.0524321529
94	94.0000000000	94.5000000000	0.0554787212	0.0576605157
95	95.0000000000	95.5000000000	-0.0603145468	-0.0628865859
96	96.0000000000	96.5000000000	0.0648843028	0.0678054128
97	97.0000000000	97.5000000000	-0.0696562259	-0.0726782531
98	98.0000000000	98.5000000000	0.0740614564	0.0772233182
99	99.0000000000	99.5000000000	-0.0776248835	-0.0809040964
100	100.0000000000	100.5000000000	0.0810529364	0.0844099221
101	101.0000000000	101.5000000000	-0.0845060543	-0.0881636406
102	102.0000000000	102.5000000000	0.0874380189	0.0913771137
103	103.0000000000	103.5000000000	-0.0900829434	-0.0939650481
104	104.0000000000	104.5000000000	0.0924891672	0.0963119611
105	105.0000000000	105.5000000000	-0.0940845680	-0.0980715961
106	106.0000000000	106.5000000000	0.0953530291	0.0994844986
107	107.0000000000	107.5000000000	-0.0968401967	-0.1010584271
108	108.0000000000	108.5000000000	0.0977095442	0.1020057423
109	109.0000000000	109.5000000000	-0.0977907587	-0.1019883624
110	110.0000000000	110.5000000000	0.0978219687	0.1018595221
111	111.0000000000	111.5000000000	-0.0974290820	-0.1015619980
112	112.0000000000	112.5000000000	0.0964260999	0.1007228806
113	113.0000000000	113.5000000000	-0.0955054972	-0.0997045067
114	114.0000000000	114.5000000000	0.0941196029	0.0981187800
115	115.0000000000	115.5000000000	-0.0917589261	-0.0956732375
116	116.0000000000	116.5000000000	0.0894948383	0.0932843137
117	117.0000000000	117.5000000000	-0.0872167943	-0.0909202027
118	118.0000000000	118.5000000000	0.0840260739	0.0877585877
119	119.0000000000	119.5000000000	-0.0806200413	-0.0842539475
120	120.0000000000	120.5000000000	0.0772547087	0.0804678979
121	121.0000000000	121.5000000000	-0.0730748530	-0.0761405449
122	122.0000000000	122.5000000000	0.0689169674	0.0718838931
123	123.0000000000	123.5000000000	-0.0648507932	-0.0677146627
124	124.0000000000	124.5000000000	0.0599667773	0.0624995297
125	125.0000000000	125.5000000000	-0.0546903651	-0.0573486421
126	126.0000000000	126.5000000000	0.0502193704	0.0522286882
127	127.0000000000	127.5000000000	-0.0449310711	-0.0469225617
128	128.0000000000	128.5000000000	0.0397844914	0.0412068223
129	129.0000000000	129.5000000000	-0.0343758022	-0.0364047310
130	130.0000000000	130.5000000000	0.0293280112	0.0301609583
131	131.0000000000	131.5000000000	-0.0234250155	-0.0252766248
132	132.0000000000	132.5000000000	0.0196943320	0.0197654312
133	133.0000000000	133.5000000000	-0.0139536543	-0.0155380984
134	134.0000000000	134.5000000000	0.0103041704	0.0093542331
135	135.0000000000	135.5000000000	-0.0049303499	-0.0070072028
136	136.0000000000	136.5000000000	0.0029566783	0.0013063925
137	137.0000000000	137.5000000000	0.0022709752	-0.0001142028
138	138.0000000000	138.5000000000	-0.0018254049	-0.0047604384
139	139.0000000000	139.5000000000	0.0068119640	0.0041380681
140	140.0000000000	140.5000000000	-0.0049758183	-0.0089633905
141	141.0000000000	141.5000000000	0.0086215968	0.0052879753
142	142.0000000000	142.5000000000	-0.0046439560	-0.0093830613
143	143.0000000000	143.5000000000	0.0083319970	0.0046929135
144	144.0000000000	144.5000000000	-0.0021896786	-0.0078471557
145	145.0000000000	145.5000000000	0.0053001627	0.0022486759
146	146.0000000000	146.5000000000	0.0008859351	-0.0050408261
147	147.0000000000	147.5000000000	0.0011230736	-0.0012543292
148	148.0000000000	148.5000000000	0.0040697301	-0.0016875234
149	149.0000000000	149.5000000000	-0.0017109655	-0.0027828274
150	150.0000000000	150.5000000000	0.0062184038	0.0009134054
151	151.0000000000	151.5000000000	-0.0039688411	-0.0028573576
152	152.0000000000	152.5000000000	0.0056794106	0.0007499590
153	153.0000000000	153.5000000000	-0.0040384395	-0.0014328462
154	154.0000000000	154.5000000000	0.0033732012	-0.0008516242
155	155.0000000000	155.5000000000	-0.0020709793	0.0014066159
156	156.0000000000	156.5000000000	0.0015773810	-0.0024973942
157	157.0000000000	157.5000000000	-0.0000944581	0.0040369464
158	158.0000000000	158.5000000000	-0.0000350167	-0.0043750608
159	159.0000000000	159.5000000000	-0.0000549284	0.0041716754
160	160.0000000000	160.5000000000	-0.0000250742	-0.0042455971
161	161.0000000000	161.5000000000	-0.0010006577	0.0029224949
162	162.0000000000	162.5000000000	0.0018121214	-0.0020663700
163	163.0000000000	163.5000000000	-0.0026796256	0.0020375919
164	164.0000000000	164.5000000000	0.0033676081	0.0000669375
165	165.0000000000	165.5000000000	-0.0048007923	0.0013928577
166	166.0000000000	166.5000000000	0.0025360519	0.0000930831
167	167.0000000000	167.5000000000	-0.0048617540	0.0021180864
168	168.0000000000	168.5000000000	0.0008911299	-0.0004500933
169	169.0000000000	169.5000000000	-0.0030651447	0.0041327439
170	170.0000000000	170.5000000000	-0.0001812373	-0.0012153221
171	171.0000000000	171.5000000000	-0.0019085742	0.0053164030
172	172.0000000000	172.5000000000	-0.0007679478	-0.0016873664
173	173.0000000000	173.5000000000	-0.0029206539	0.0039019393
174	174.0000000000	174.5000000000	-0.0003322295	-0.0006937664
175	175.0000000000	175.5000000000	-0.0039254351	0.0024621788
176	176.0000000000	176.5000000000	0.0007561342	0.0014377808
177	177.0000000000	177.5000000000	-0.0042503980	0.0027065301
178	178.0000000000	178.5000000000	0.0005801533	0.0020132457
179	179.0000000000	179.5000000000	-0.0039052035	0.0036764479
180	180.0000000000	180.5000000000	-0.0015372946	0.0004840768
181	181.0000000000	181.5000000000	-0.0030760020	0.0037977723
182	182.0000000000	182.5000000000	-0.0026498470	-0.0001191353
183	183.0000000000	183.5000000000	-0.0020084914	0.0034061730
184	184.0000000000	184.5000000000	-0.0015429246	0.0013614731
185	185.0000000000	185.5000000000	-0.0022713721	0.0027030764
186	186.0000000000	186.5000000000	-0.0005085090	0.0027658966
187	187.0000000000	187.5000000000	-0.0033614415	0.0018767993
188	188.0000000000	188.5000000000	-0.0016669484	0.0023061216
189	189.0000000000	189.5000000000	-0.0030467134	0.0016756764
190	190.0000000000	190.5000000000	-0.0031163529	0.0015389628
191	191.0000000000	191.5000000000	-0.0010356190	0.0022356464
192	192.0000000000	192.5000000000	-0.0028303542	0.0019108088
193	193.0000000000	193.5000000000	-0.0001048855	0.0020822553
194	194.0000000000	194.5000000000	-0.0017580183	0.0027959993
195	195.0000000000	195.5000000000	-0.0012208703	0.0006107703
196	196.0000000000	196.5000000000	-0.0020313580	0.0028047652
197	197.0000000000	197.5000000000	-0.0017561208	-0.0004711276
198	198.0000000000	198.5000000000	-0.0031446421	0.0022612683
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 133.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.1784447688	-0.1796561963
2	2.0000000000	2.5000000000	0.0106343467	0.0097017444
3	3.0000000000	3.5000000000	-0.1744741502	-0.1754939909
4	4.0000000000	4.5000000000	0.0225680769	0.0218604330
5	5.0000000000	5.5000000000	-0.1686210399	-0.1695760671
6	6.0000000000	6.5000000000	0.0343700866	0.0341242102
7	7.0000000000	7.5000000000	-0.1613103547	-0.1624494844
8	8.0000000000	8.5000000000	0.0440665198	0.0432627469
9	9.0000000000	9.5000000000	-0.1510443021	-0.1521736608
10	10.0000000000	10.5000000000	0.0524396900	0.0506978946
11	11.0000000000	11.5000000000	-0.1374167355	-0.1381847624
12	12.0000000000	12.5000000000	0.0617996794	0.0599184810
13	13.0000000000	13.5000000000	-0.1216379317	-0.1221025956
14	14.0000000000	14.5000000000	0.0712366469	0.0696824461
15	15.0000000000	15.5000000000	-0.1042191255	-0.1049610668
16	16.0000000000	16.5000000000	0.0777919528	0.0761854634
17	17.0000000000	17.5000000000	-0.0854411893	-0.0863732728
18	18.0000000000	18.5000000000	0.0813418619	0.0794326827
19	19.0000000000	19.5000000000	-0.0660170006	-0.0665099589
20	20.0000000000	20.5000000000	0.0852062939	0.0830489877
21	21.0000000000	21.5000000000	-0.0454639449	-0.0452869973
22	22.0000000000	22.5000000000	0.0898017082	0.0872308671
23	23.0000000000	23.5000000000	-0.0223762607	-0.0223066510
24	24.0000000000	24.5000000000	0.0922495814	0.0896043069
25	25.0000000000	25.5000000000	0.0017342865	0.0014393997
26	26.0000000000	26.5000000000	0.0912530416	0.0893370170
27	27.0000000000	27.5000000000	0.0233039831	0.0231084224
28	28.0000000000	28.5000000000	0.0887224596	0.0873801649
29	29.0000000000	29.5000000000	0.0429227728	0.0432180890
30	30.0000000000	30.5000000000	0.0854986864	0.0833957025
31	31.0000000000	31.5000000000	0.0637645346	0.0643526505
32	32.0000000000	32.5000000000	0.0814748681	0.0786115808
33	33.0000000000	33.5000000000	0.0857845637	0.0866061647
34	34.0000000000	34.5000000000	0.0773579655	0.0749087644
35	35.0000000000	35.5000000000	0.1058253132	0.1067595935
36	36.0000000000	36.5000000000	0.0721480179	0.0705897139
37	37.0000000000	37.5000000000	0.1235613868	0.1240849710
38	38.0000000000	38.5000000000	0.0636411491	0.0625407125
39	39.0000000000	39.5000000000	0.1383678207	0.1386802847
40	40.0000000000	40.5000000000	0.0523350305	0.0517688036
41	41.0000000000	41.5000000000	0.1493912964	0.1500627834
42	42.0000000000	42.5000000000	0.0416472737	0.0410990613
43	43.0000000000	43.5000000000	0.1581450698	0.1594625062
44	44.0000000000	44.5000000000	0.0316689360	0.0302539126
45	45.0000000000	45.5000000000	0.1674408602	0.1688841059
46	46.0000000000	46.5000000000	0.0222007110	0.0204621055
47	47.0000000000	47.5000000000	0.1754805268	0.1771528260
48	48.0000000000	48.5000000000	0.0133799389	0.0123689751
49	49.0000000000	49.5000000000	0.1800866788	0.1815408733
50	50.0000000000	50.5000000000	0.0038985470	0.0037577448
51	51.0000000000	51.5000000000	0.1816105484	0.1824259015
52	52.0000000000	52.5000000000	-0.0084253298	-0.0076461194
53	53.0000000000	53.5000000000	0.1782126458	0.1785800311
54	54.0000000000	54.5000000000	-0.0222740460	-0.0201518675
55	55.0000000000	55.5000000000	0.1693689076	0.1696600977
56	56.0000000000	56.5000000000	-0.0360194524	-0.0336222367
57	57.0000000000	57.5000000000	0.1573934562	0.1577644941
58	58.0000000000	58.5000000000	-0.0498787981	-0.0479561734
59	59.0000000000	59.5000000000	0.1441781178	0.1447929279
60	60.0000000000	60.5000000000	-0.0610430297	-0.0595526911
61	61.0000000000	61.5000000000	0.1293175036	0.1307815806
62	62.0000000000	62.5000000000	-0.0684982373	-0.0680250171
63	63.0000000000	63.5000000000	0.1153949107	0.1172153259
64	64.0000000000	64.5000000000	-0.0727379332	-0.0734809119
65	65.0000000000	65.5000000000	0.1029575943	0.1052691813
66	66.0000000000	66.5000000000	-0.0733895289	-0.0747786860
67	67.0000000000	67.5000000000	0.0901812192	0.0929855902
68	68.0000000000	68.5000000000	-0.0702220832	-0.0721561195
69	69.0000000000	69.5000000000	0.0787613851	0.0815533590
70	70.0000000000	70.5000000000	-0.0648283359	-0.0674235093
71	71.0000000000	71.5000000000	0.0677380265	0.0706107269
72	72.0000000000	72.5000000000	-0.0575097159	-0.0599251152
73	73.0000000000	73.5000000000	0.0560245066	0.0587610004
74	74.0000000000	74.5000000000	-0.0476715832	-0.0500517835
75	75.0000000000	75.5000000000	0.0445689986	0.0470734277
76	76.0000000000	76.5000000000	-0.0375738766	-0.0400031154
77	77.0000000000	77.5000000000	0.0329649314	0.0350600518
78	78.0000000000	78.5000000000	-0.0262734414	-0.0280176266
79	79.0000000000	79.5000000000	0.0205507448	0.0223694005
80	80.0000000000	80.5000000000	-0.0139350554	-0.0155119968
81	81.0000000000	81.5000000000	0.0082640864	0.0096164071
82	82.0000000000	82.5000000000	-0.0022578148	-0.0034546451
83	83.0000000000	83.5000000000	-0.0037962173	-0.0030199333
84	84.0000000000	84.5000000000	0.0103229945	0.0098513412
85	85.0000000000	85.5000000000	-0.0165403959	-0.0160039413
86	86.0000000000	86.5000000000	0.0225144573	0.0222469775
87	87.0000000000	87.5000000000	-0.0282860397	-0.0284754507
88	88.0000000000	88.5000000000	0.0339760386	0.0343211812
89	89.0000000000	89.5000000000	-0.0396949428	-0.0402765106
90	90.0000000000	90.5000000000	0.0456073544	0.0465085269
91	91.0000000000	91.5000000000	-0.0511129850	-0.0520534463
92	92.0000000000	92.5000000000	0.0559234578	0.0570995662
93	93.0000000000	93.5000000000	-0.0606809384	-0.0623654511
94	94.0000000000	94.5000000000	0.0655672285	0.0673825540
95	95.0000000000	95.5000000000	-0.0701172969	-0.0719426542
96	96.0000000000	96.5000000000	0.0743953293	0.0765536112
97	97.0000000000	97.5000000000	-0.0783360821	-0.0807179372
98	98.0000000000	98.5000000000	0.0815720001	0.0840657632
99	99.0000000000	99.5000000000	-0.0846403967	-0.0874768705
100	100.0000000000	100.5000000000	0.0879479605	0.0909361125
101	101.0000000000	101.5000000000	-0.0906979021	-0.0935842633
102	102.0000000000	102.5000000000	0.0926686990	0.0957997975
103	103.0000000000	103.5000000000	-0.0944364555	-0.0979202376
104	104.0000000000	104.5000000000	0.0958550629	0.0993418554
105	105.0000000000	105.5000000000	-0.0968913473	-0.1004191723
106	106.0000000000	106.5000000000	0.0979302301	0.1016155898
107	107.0000000000	107.5000000000	-0.0983839058	-0.1020226345
108	108.0000000000	108.5000000000	0.0978941447	0.1016083640
109	109.0000000000	109.5000000000	-0.0973340172	-0.1013490358
110	110.0000000000	110.5000000000	0.0967780698	0.1007609373
111	111.0000000000	111.5000000000	-0.0956031747	-0.0993584342
112	112.0000000000	112.5000000000	0.0940585590	0.0978704898
113	113.0000000000	113.5000000000	-0.0920954866	-0.0960094267
114	114.0000000000	114.5000000000	0.0894274348	0.0932917016
115	115.0000000000	115.5000000000	-0.0867698687	-0.0906882496
116	116.0000000000	116.5000000000	0.0841976790	0.0880248486
117	117.0000000000	117.5000000000	-0.0807772013	-0.0843273538
118	118.0000000000	118.5000000000	0.0769111876	0.0803362150
119	119.0000000000	119.5000000000	-0.0729968901	-0.0766120084
120	120.0000000000	120.5000000000	0.0687022034	0.0721882522
121	121.0000000000	121.5000000000	-0.0642600888	-0.0676147655
122	122.0000000000	122.5000000000	0.0600000003	0.0629810511
123	123.0000000000	123.5000000000	-0.0547641982	-0.0577563502
124	124.0000000000	124.5000000000	0.0495546862	0.0521474357
125	125.0000000000	125.5000000000	-0.0445246313	-0.0474892340
126	126.0000000000	126.5000000000	0.0395353352	0.0418913006
127	127.0000000000	127.5000000000	-0.0337388851	-0.0365120561
128	128.0000000000	128.5000000000	0.0291980695	0.0306965298
129	129.0000000000	129.5000000000	-0.0233051174	-0.0258348654
130	130.0000000000	130.5000000000	0.0187871506	0.0198069358
131	131.0000000000	131.5000000000	-0.0134770808	-0.0162989330
132	132.0000000000	132.5000000000	0.0100956410	0.0103065858
133	133.0000000000	133.5000000000	-0.0041193236	-0.0071664004
134	134.0000000000	134.5000000000	0.0026299893	0.0018106399
135	135.0000000000	135.5000000000	0.0024422263	-0.0007550916
136	136.0000000000	136.5000000000	-0.0027901086	-0.0045612966
137	137.0000000000	137.5000000000	0.0072994169	0.0032363340
138	138.0000000000	138.5000000000	-0.0052969338	-0.0080700821
139	139.0000000000	139.5000000000	0.0096683403	0.0052633435
140	140.0000000000	140.5000000000	-0.0050020484	-0.0087831502
141	141.0000000000	141.5000000000	0.0084346461	0.0040350586
142	142.0000000000	142.5000000000	-0.0032026496	-0.0077861758
143	143.0000000000	143.5000000000	0.0058676978	0.0014101050
144	144.0000000000	144.5000000000	0.0003906777	-0.0043008794
145	145.0000000000	145.5000000000	0.0021752805	-0.0012563518
146	146.0000000000	146.5000000000	0.0039697707	-0.0009385257
147	147.0000000000	147.5000000000	-0.0015583976	-0.0032533922
148	148.0000000000	148.5000000000	0.0052303490	0.0007491494
149	149.0000000000	149.5000000000	-0.0037327690	-0.0037912173
150	150.0000000000	150.5000000000	0.0052747639	0.0014554521
151	151.0000000000	151.5000000000	-0.0031617621	-0.0015667400
152	152.0000000000	152.5000000000	0.0036020068	-0.0000115903
153	153.0000000000	153.5000000000	-0.0018785001	0.0013012357
154	154.0000000000	154.5000000000	0.0009329179	-0.0026130020
155	155.0000000000	155.5000000000	-0.0004147129	0.0030698466
156	156.0000000000	156.5000000000	-0.0006008787	-0.0041988189
157	157.0000000000	157.5000000000	0.0007466139	0.0041194414
158	158.0000000000	158.5000000000	0.0002903873	-0.0034544678
159	159.0000000000	159.5000000000	-0.0006003390	0.0033417627
160	160.0000000000	160.5000000000	0.0016375933	-0.0022309209
161	161.0000000000	161.5000000000	-0.0031508280	0.0015308085
162	162.0000000000	162.5000000000	0.0025849996	-0.0004710397
163	163.0000000000	163.5000000000	-0.0046330367	0.0009998790
164	164.0000000000	164.5000000000	0.0029775563	0.0007423360
165	165.0000000000	165.5000000000	-0.0042807582	0.0027545896
166	166.0000000000	166.5000000000	0.0015003998	-0.0002137793
167	167.0000000000	167.5000000000	-0.0036933400	0.0042149375
168	168.0000000000	168.5000000000	-0.0006050024	-0.0019939359
169	169.0000000000	169.5000000000	-0.0026184665	0.0047294686
170	170.0000000000	170.5000000000	-0.0009002237	-0.0019368480
